EER;FMR;FNMR;THR;GDTHR;GAngTHR;LDTHR;LAngTHR;MtiaCount;;;;;;;;;;;
17,6389;0;0,352777778;0,02;8;30;12;50;8;;;;;;;;;;;
17,6389;0;0,352777778;0,02;12;30;8;30;8;;;;;;;;;;;
17,6389;0;0,352777778;0,02;8;50;12;50;8;;;;;;;;;;;
17,6389;0;0,352777778;0,02;12;50;8;30;8;;;;;;;;;;;
18,0556;0;0,361111111;0,03;12;10;12;30;4;;;;;;;;;;;
18,1944;0;0,363888889;0,04;8;50;8;50;4;;;;;;;;;;;
18,3333;0;0,366666667;0,02;8;10;12;50;4;;;;;;;;;;;
18,3333;0;0,366666667;0,03;12;10;8;50;4;;;;;;;;;;;
18,3333;0;0,366666667;0,03;8;30;8;30;4;;;;;;;;;;;
18,3333;0;0,366666667;0,03;8;50;8;30;4;;;;;;;;;;;
18,6111;0;0,372222222;0,04;8;30;8;50;4;;;;;;;;;;;
18,75;0;0,375;0,03;8;30;12;50;8;;;;;;;;;;;
18,75;0;0,375;0,03;8;50;12;50;8;;;;;;;;;;;
18,8889;0;0,377777778;0,02;8;10;12;30;4;;;;;;;;;;;
19,0278;0;0,380555556;0,02;8;50;8;50;8;;;;;;;;;;;
19,0278;0;0,380555556;0,03;12;50;8;30;8;;;;;;;;;;;
19,1667;0;0,383333333;0,02;8;30;8;50;8;;;;;;;;;;;
19,1667;0;0,383333333;0,03;12;30;8;30;8;;;;;;;;;;;
19,1667;0;0,383333333;0,04;8;30;12;30;4;;;;;;;;;;;
19,1667;0;0,383333333;0,04;8;50;12;30;4;;;;;;;;;;;
19,5833;0;0,391666667;0,02;8;50;12;30;8;;;;;;;;;;;
19,7222;0;0,394444444;0,02;8;30;12;30;8;;;;;;;;;;;
19,7222;0;0,394444444;0,02;12;50;12;50;12;;;;;;;;;;;
19,7222;0;0,394444444;0,03;8;50;8;50;8;;;;;;;;;;;
19,8611;0;0,397222222;0,03;8;30;8;50;8;;;;;;;;;;;
19,8611;0;0,397222222;0,03;12;50;12;50;12;;;;;;;;;;;
19,8611;0;0,397222222;0,04;8;50;12;50;8;;;;;;;;;;;
20;0;0,4;0,02;8;10;8;50;4;;;;;;;;;;;
20;0;0,4;0,02;12;30;12;50;12;;;;;;;;;;;
20;0;0,4;0,04;8;30;12;50;8;;;;;;;;;;;
20,1389;0;0,402777778;0,03;12;30;12;50;12;;;;;;;;;;;
20,1389;0;0,402777778;0,04;12;10;12;30;4;;;;;;;;;;;
20,2778;0;0,405555556;0,02;12;10;12;50;8;;;;;;;;;;;
20,2778;0;0,405555556;0,03;12;10;8;30;4;;;;;;;;;;;
20,2778;0;0,405555556;0,04;12;10;12;50;4;;;;;;;;;;;
20,2778;0;0,405555556;0,04;12;50;8;30;8;;;;;;;;;;;
20,2778;0;0,405555556;0,04;12;50;12;50;12;;;;;;;;;;;
20,4167;0;0,408333333;0,04;12;30;8;30;8;;;;;;;;;;;
20,5556;0;0,411111111;0,02;8;10;8;30;4;;;;;;;;;;;
20,5556;0;0,411111111;0,03;8;30;12;30;8;;;;;;;;;;;
20,5556;0;0,411111111;0,03;8;50;12;30;8;;;;;;;;;;;
20,5556;0;0,411111111;0,04;12;30;12;50;12;;;;;;;;;;;
20,8333;0;0,416666667;0,04;8;50;8;50;8;;;;;;;;;;;
20,9722;0;0,419444444;0,02;8;30;8;30;8;;;;;;;;;;;
20,9722;0;0,419444444;0,02;8;50;8;30;8;;;;;;;;;;;
20,9722;0;0,419444444;0,04;8;30;8;30;4;;;;;;;;;;;
20,9722;0;0,419444444;0,04;8;50;8;30;4;;;;;;;;;;;
21,25;0;0,425;0,02;8;30;4;50;4;;;;;;;;;;;
21,25;0;0,425;0,02;8;50;4;50;4;;;;;;;;;;;
21,25;0;0,425;0,04;8;30;8;50;8;;;;;;;;;;;
21,3889;0;0,427777778;0,02;12;10;12;30;8;;;;;;;;;;;
21,3889;0;0,427777778;0,03;8;10;12;50;4;;;;;;;;;;;
21,3889;0;0,427777778;0,03;12;10;12;50;8;;;;;;;;;;;
21,6667;0;0,433333333;0,02;12;10;8;50;8;;;;;;;;;;;
21,8056;0;0,436111111;0,02;12;50;8;50;12;;;;;;;;;;;
21,8056;0;0,436111111;0,03;8;30;8;30;8;;;;;;;;;;;
21,8056;0;0,436111111;0,03;8;50;8;30;8;;;;;;;;;;;
21,9444;0;0,438888889;0,02;12;30;8;50;12;;;;;;;;;;;
21,9444;0;0,438888889;0,02;12;50;12;30;12;;;;;;;;;;;
21,9444;0;0,438888889;0,03;12;30;4;50;4;;;;;;;;;;;
21,9444;0;0,438888889;0,03;12;50;4;50;4;;;;;;;;;;;
21,9444;0;0,438888889;0,04;12;10;8;50;4;;;;;;;;;;;
21,9444;0;0,438888889;0,04;8;30;12;30;8;;;;;;;;;;;
21,9444;0;0,438888889;0,04;8;50;12;30;8;;;;;;;;;;;
22,0833;0;0,441666667;0,02;12;30;12;30;12;;;;;;;;;;;
22,0833;0;0,441666667;0,03;8;10;12;30;4;;;;;;;;;;;
22,0833;0;0,441666667;0,03;12;10;8;50;8;;;;;;;;;;;
22,0833;0;0,441666667;0,03;12;50;8;50;12;;;;;;;;;;;
22,0833;0;0,441666667;0,03;12;50;12;30;12;;;;;;;;;;;
22,2222;0;0,444444444;0,03;12;30;8;50;12;;;;;;;;;;;
22,2222;0;0,444444444;0,03;12;30;12;30;12;;;;;;;;;;;
22,3611;0;0,447222222;0,04;12;50;8;50;12;;;;;;;;;;;
22,3611;0;0,447222222;0,04;12;50;12;30;12;;;;;;;;;;;
22,5;0;0,45;0,02;12;30;4;30;4;;;;;;;;;;;
22,5;0;0,45;0,02;12;50;4;30;4;;;;;;;;;;;
22,5;0;0,45;0,03;8;10;8;50;4;;;;;;;;;;;
22,5;0;0,45;0,03;12;10;12;30;8;;;;;;;;;;;
22,5;0;0,45;0,04;12;30;12;30;12;;;;;;;;;;;
22,6389;0;0,452777778;0,04;12;30;8;50;12;;;;;;;;;;;
22,9167;0;0,458333333;0,02;12;10;8;30;8;;;;;;;;;;;
23,0556;0;0,461111111;0,04;12;10;8;30;4;;;;;;;;;;;
23,1944;0;0,463888889;0,03;8;10;8;30;4;;;;;;;;;;;
23,4722;0;0,469444444;0,04;12;10;12;50;8;;;;;;;;;;;
23,4722;0;0,469444444;0,04;8;30;8;30;8;;;;;;;;;;;
23,4722;0;0,469444444;0,04;8;50;8;30;8;;;;;;;;;;;
23,6111;0;0,472222222;0,02;8;10;12;50;8;;;;;;;;;;;
23,6111;0;0,472222222;0,04;12;10;12;30;8;;;;;;;;;;;
23,75;0;0,475;0,02;8;30;4;30;4;;;;;;;;;;;
23,75;0;0,475;0,02;4;50;12;50;4;;;;;;;;;;;
23,75;0;0,475;0,02;8;50;4;30;4;;;;;;;;;;;
23,75;0;0,475;0,02;12;50;4;50;8;;;;;;;;;;;
23,8889;0;0,477777778;0,02;12;30;4;50;8;;;;;;;;;;;
23,8889;0;0,477777778;0,04;8;10;12;50;4;;;;;;;;;;;
24,0278;0;0,480555556;0,02;8;10;12;30;8;;;;;;;;;;;
24,0278;0;0,480555556;0,02;4;30;12;50;4;;;;;;;;;;;
24,0278;0;0,480555556;0,02;12;50;8;30;12;;;;;;;;;;;
24,0278;0;0,480555556;0,03;12;10;8;30;8;;;;;;;;;;;
24,0278;0;0,480555556;0,04;12;10;8;50;8;;;;;;;;;;;
24,1667;0;0,483333333;0,03;8;30;4;50;4;;;;;;;;;;;
24,1667;0;0,483333333;0,03;8;50;4;50;4;;;;;;;;;;;
24,3056;0;0,486111111;0,02;12;30;8;30;12;;;;;;;;;;;
24,3056;0;0,486111111;0,03;12;50;8;30;12;;;;;;;;;;;
24,4444;0;0,488888889;0,02;4;50;12;30;4;;;;;;;;;;;
24,4444;0;0,488888889;0,03;12;30;4;50;8;;;;;;;;;;;
24,4444;0;0,488888889;0,03;12;50;4;50;8;;;;;;;;;;;
24,4444;0;0,488888889;0,04;12;30;4;50;4;;;;;;;;;;;
24,4444;0;0,488888889;0,04;12;50;4;50;4;;;;;;;;;;;
24,5833;0;0,491666667;0,02;8;10;8;50;8;;;;;;;;;;;
24,5833;0;0,491666667;0,02;12;10;4;50;4;;;;;;;;;;;
24,5833;0;0,491666667;0,02;4;30;12;30;4;;;;;;;;;;;
24,5833;0;0,491666667;0,03;12;30;8;30;12;;;;;;;;;;;
24,8611;0;0,497222222;0,02;8;10;8;30;8;;;;;;;;;;;
24,8611;0;0,497222222;0,04;8;10;12;30;4;;;;;;;;;;;
24,8611;0;0,497222222;0,04;12;50;8;30;12;;;;;;;;;;;
25;0;0,5;0,03;8;10;12;50;8;;;;;;;;;;;
25;0;0,5;0,03;12;30;4;30;4;;;;;;;;;;;
25;0;0,5;0,03;12;50;4;30;4;;;;;;;;;;;
25,1389;0;0,502777778;0,02;8;50;8;50;12;;;;;;;;;;;
25,1389;0;0,502777778;0,04;12;30;8;30;12;;;;;;;;;;;
25,2778;0;0,505555556;0,02;4;50;8;50;4;;;;;;;;;;;
25,2778;0;0,505555556;0,03;8;50;8;50;12;;;;;;;;;;;
25,4167;0;0,508333333;0,02;4;30;8;50;4;;;;;;;;;;;
25,4167;0;0,508333333;0,02;8;30;8;50;12;;;;;;;;;;;
25,4167;0;0,508333333;0,02;8;50;12;50;12;;;;;;;;;;;
25,4167;0;0,508333333;0,03;8;10;12;30;8;;;;;;;;;;;
25,5556;0;0,511111111;0,03;8;30;8;50;12;;;;;;;;;;;
25,5556;0;0,511111111;0,04;8;10;8;50;4;;;;;;;;;;;
25,5556;0;0,511111111;0,04;12;10;8;30;8;;;;;;;;;;;
25,5556;0;0,511111111;0,04;8;50;8;50;12;;;;;;;;;;;
25,6944;0;0,513888889;0,02;8;30;4;50;8;;;;;;;;;;;
25,6944;0;0,513888889;0,02;8;30;12;50;12;;;;;;;;;;;
25,6944;0;0,513888889;0,02;8;50;4;50;8;;;;;;;;;;;
25,8333;0;0,516666667;0,03;8;10;8;50;8;;;;;;;;;;;
25,8333;0;0,516666667;0,03;8;50;12;50;12;;;;;;;;;;;
25,8333;0;0,516666667;0,04;8;30;8;50;12;;;;;;;;;;;
25,8333;0;0,516666667;0,04;8;50;12;50;12;;;;;;;;;;;
25,9722;0;0,519444444;0,02;12;30;4;30;8;;;;;;;;;;;
25,9722;0;0,519444444;0,02;12;50;4;30;8;;;;;;;;;;;
26,1111;0;0,522222222;0,02;12;10;4;30;4;;;;;;;;;;;
26,1111;0;0,522222222;0,02;8;30;12;30;12;;;;;;;;;;;
26,1111;0;0,522222222;0,02;8;50;12;30;12;;;;;;;;;;;
26,1111;0;0,522222222;0,03;8;30;12;50;12;;;;;;;;;;;
26,1111;0;0,522222222;0,04;8;30;12;50;12;;;;;;;;;;;
26,1111;0;0,522222222;0,04;12;30;4;50;8;;;;;;;;;;;
26,1111;0;0,522222222;0,04;12;50;4;50;8;;;;;;;;;;;
26,25;0;0,525;0,02;8;10;4;50;4;;;;;;;;;;;
26,25;0;0,525;0,02;4;30;8;30;4;;;;;;;;;;;
26,25;0;0,525;0,02;4;50;8;30;4;;;;;;;;;;;
26,25;0;0,525;0,04;8;10;12;50;8;;;;;;;;;;;
26,3889;0;0,527777778;0,03;8;30;4;50;8;;;;;;;;;;;
26,3889;0;0,527777778;0,03;8;30;12;30;12;;;;;;;;;;;
26,3889;0;0,527777778;0,03;8;50;4;50;8;;;;;;;;;;;
26,3889;0;0,527777778;0,03;8;50;12;30;12;;;;;;;;;;;
26,3889;0;0,527777778;0,04;8;10;8;30;4;;;;;;;;;;;
26,5278;0;0,530555556;0,03;8;10;8;30;8;;;;;;;;;;;
26,6667;0;0,533333333;0,03;8;30;4;30;4;;;;;;;;;;;
26,6667;0;0,533333333;0,03;12;30;4;30;8;;;;;;;;;;;
26,6667;0;0,533333333;0,03;8;50;4;30;4;;;;;;;;;;;
26,6667;0;0,533333333;0,03;12;50;4;30;8;;;;;;;;;;;
26,6667;0;0,533333333;0,04;8;10;12;30;8;;;;;;;;;;;
26,6667;0;0,533333333;0,04;8;30;12;30;12;;;;;;;;;;;
26,6667;0;0,533333333;0,04;8;50;12;30;12;;;;;;;;;;;
26,9444;0;0,538888889;0,02;8;10;4;30;4;;;;;;;;;;;
26,9444;0;0,538888889;0,02;8;30;4;30;8;;;;;;;;;;;
26,9444;0;0,538888889;0,02;8;50;4;30;8;;;;;;;;;;;
27,2222;0;0,544444444;0,02;12;10;12;50;12;;;;;;;;;;;
27,3611;0;0,547222222;0,03;12;10;12;50;12;;;;;;;;;;;
27,5;0;0,55;0,02;8;30;8;30;12;;;;;;;;;;;
27,5;0;0,55;0,02;8;50;8;30;12;;;;;;;;;;;
27,5;0;0,55;0,03;8;30;8;30;12;;;;;;;;;;;
27,5;0;0,55;0,03;8;50;8;30;12;;;;;;;;;;;
27,5;0;0,55;0,04;8;10;8;50;8;;;;;;;;;;;
27,6389;0;0,552777778;0,04;8;30;4;50;4;;;;;;;;;;;
27,6389;0;0,552777778;0,04;8;50;4;50;4;;;;;;;;;;;
27,6389;0;0,552777778;0,04;12;50;4;30;4;;;;;;;;;;;
27,7778;0;0,555555556;0,04;12;10;12;50;12;;;;;;;;;;;
27,7778;0;0,555555556;0,04;8;30;8;30;12;;;;;;;;;;;
27,7778;0;0,555555556;0,04;12;30;4;30;4;;;;;;;;;;;
27,7778;0;0,555555556;0,04;8;50;8;30;12;;;;;;;;;;;
27,9167;0;0,558333333;0,02;12;10;12;30;12;;;;;;;;;;;
28,1944;0;0,563888889;0,02;12;10;4;50;8;;;;;;;;;;;
28,1944;0;0,563888889;0,03;12;10;4;50;4;;;;;;;;;;;
28,1944;0;0,563888889;0,03;4;50;12;50;4;;;;;;;;;;;
28,3333;0;0,566666667;0,02;12;10;8;50;12;;;;;;;;;;;
28,3333;0;0,566666667;0,03;12;10;12;30;12;;;;;;;;;;;
28,3333;0;0,566666667;0,03;4;30;12;50;4;;;;;;;;;;;
28,3333;0;0,566666667;0,03;8;30;4;30;8;;;;;;;;;;;
28,3333;0;0,566666667;0,03;8;50;4;30;8;;;;;;;;;;;
28,3333;0;0,566666667;0,04;8;10;8;30;8;;;;;;;;;;;
28,4722;0;0,569444444;0,03;12;10;8;50;12;;;;;;;;;;;
28,4722;0;0,569444444;0,04;12;10;12;30;12;;;;;;;;;;;
28,6111;0;0,572222222;0,02;4;50;4;50;4;;;;;;;;;;;
28,6111;0;0,572222222;0,03;4;50;8;50;4;;;;;;;;;;;
28,75;0;0,575;0,02;4;10;12;50;4;;;;;;;;;;;
28,75;0;0,575;0,02;4;30;4;50;4;;;;;;;;;;;
28,75;0;0,575;0,03;4;30;8;50;4;;;;;;;;;;;
28,75;0;0,575;0,03;4;30;12;30;4;;;;;;;;;;;
28,75;0;0,575;0,03;4;50;12;30;4;;;;;;;;;;;
28,75;0;0,575;0,04;8;30;4;30;4;;;;;;;;;;;
28,75;0;0,575;0,04;8;50;4;30;4;;;;;;;;;;;
28,8889;0;0,577777778;0,03;12;10;4;30;4;;;;;;;;;;;
28,8889;0;0,577777778;0,04;12;10;8;50;12;;;;;;;;;;;
28,8889;0;0,577777778;0,04;12;50;4;30;8;;;;;;;;;;;
29,0278;0;0,580555556;0,02;4;10;12;30;4;;;;;;;;;;;
29,0278;0;0,580555556;0,04;8;30;4;50;8;;;;;;;;;;;
29,0278;0;0,580555556;0,04;12;30;4;30;8;;;;;;;;;;;
29,0278;0;0,580555556;0,04;8;50;4;50;8;;;;;;;;;;;
29,1667;0;0,583333333;0,03;8;10;4;50;4;;;;;;;;;;;
29,3056;0;0,586111111;0,02;12;10;4;30;8;;;;;;;;;;;
29,3056;0;0,586111111;0,02;4;30;8;50;8;;;;;;;;;;;
29,3056;0;0,586111111;0,02;4;50;8;50;8;;;;;;;;;;;
29,4444;0;0,588888889;0,02;4;30;12;50;8;;;;;;;;;;;
29,4444;0;0,588888889;0,02;4;50;12;50;8;;;;;;;;;;;
29,7222;0;0,594444444;0,02;4;10;8;30;4;;;;;;;;;;;
29,7222;0;0,594444444;0,02;4;10;8;50;4;;;;;;;;;;;
29,7222;0;0,594444444;0,02;4;30;12;30;8;;;;;;;;;;;
29,7222;0;0,594444444;0,02;4;50;12;30;8;;;;;;;;;;;
29,7222;0;0,594444444;0,03;12;10;4;50;8;;;;;;;;;;;
29,8611;0;0,597222222;0,02;12;10;8;30;12;;;;;;;;;;;
29,8611;0;0,597222222;0,02;4;30;8;30;8;;;;;;;;;;;
29,8611;0;0,597222222;0,02;4;50;8;30;8;;;;;;;;;;;
29,8611;0;0,597222222;0,03;8;10;4;30;4;;;;;;;;;;;
29,8611;0;0,597222222;0,04;8;30;4;30;8;;;;;;;;;;;
29,8611;0;0,597222222;0,04;8;50;4;30;8;;;;;;;;;;;
30;0;0,6;0,02;8;10;4;50;8;;;;;;;;;;;
30;0;0,6;0,03;4;30;8;30;4;;;;;;;;;;;
30;0;0,6;0,03;4;50;8;30;4;;;;;;;;;;;
30,1389;0;0,602777778;0,02;4;30;4;30;4;;;;;;;;;;;
30,1389;0;0,602777778;0,02;4;50;4;30;4;;;;;;;;;;;
30,1389;0;0,602777778;0,03;12;10;8;30;12;;;;;;;;;;;
30,4167;0;0,608333333;0,02;12;50;4;50;12;;;;;;;;;;;
30,4167;0;0,608333333;0,03;12;10;4;30;8;;;;;;;;;;;
30,4167;0;0,608333333;0,04;12;10;8;30;12;;;;;;;;;;;
30,5556;0;0,611111111;0,02;8;10;12;50;12;;;;;;;;;;;
30,5556;0;0,611111111;0,02;12;30;4;50;12;;;;;;;;;;;
30,5556;0;0,611111111;0,03;12;30;4;50;12;;;;;;;;;;;
30,5556;0;0,611111111;0,03;12;50;4;50;12;;;;;;;;;;;
30,6944;0;0,613888889;0,03;4;30;8;50;8;;;;;;;;;;;
30,6944;0;0,613888889;0,03;4;50;8;50;8;;;;;;;;;;;
30,6944;0;0,613888889;0,04;12;10;4;50;4;;;;;;;;;;;
30,8333;0;0,616666667;0,02;8;10;12;30;12;;;;;;;;;;;
30,8333;0;0,616666667;0,03;8;10;12;50;12;;;;;;;;;;;
30,8333;0;0,616666667;0,04;12;30;4;50;12;;;;;;;;;;;
30,8333;0;0,616666667;0,04;12;50;4;50;12;;;;;;;;;;;
30,9722;0;0,619444444;0,03;4;30;12;50;8;;;;;;;;;;;
30,9722;0;0,619444444;0,03;4;50;12;50;8;;;;;;;;;;;
31,1111;0;0,622222222;0,02;8;10;4;30;8;;;;;;;;;;;
31,1111;0;0,622222222;0,03;8;10;12;30;12;;;;;;;;;;;
31,1111;0;0,622222222;0,04;8;10;12;50;12;;;;;;;;;;;
31,25;0;0,625;0,02;8;10;8;50;12;;;;;;;;;;;
31,25;0;0,625;0,03;8;10;4;50;8;;;;;;;;;;;
31,25;0;0,625;0,03;4;30;12;30;8;;;;;;;;;;;
31,25;0;0,625;0,03;4;50;12;30;8;;;;;;;;;;;
31,25;0;0,625;0,04;12;10;4;30;4;;;;;;;;;;;
31,3889;0;0,627777778;0,03;8;10;8;50;12;;;;;;;;;;;
31,3889;0;0,627777778;0,04;8;10;12;30;12;;;;;;;;;;;
31,5278;0;0,630555556;0,04;12;10;4;50;8;;;;;;;;;;;
31,6667;0;0,633333333;0,03;4;30;8;30;8;;;;;;;;;;;
31,6667;0;0,633333333;0,03;4;50;8;30;8;;;;;;;;;;;
31,6667;0;0,633333333;0,04;8;10;4;50;4;;;;;;;;;;;
31,6667;0;0,633333333;0,04;8;10;8;50;12;;;;;;;;;;;
31,6667;0;0,633333333;0,04;4;30;12;50;4;;;;;;;;;;;
31,8056;0;0,636111111;0,02;8;10;8;30;12;;;;;;;;;;;
31,8056;0;0,636111111;0,03;8;10;8;30;12;;;;;;;;;;;
31,8056;0;0,636111111;0,04;4;30;12;30;4;;;;;;;;;;;
31,8056;0;0,636111111;0,04;4;50;12;30;4;;;;;;;;;;;
31,8056;0;0,636111111;0,04;4;50;12;50;4;;;;;;;;;;;
31,9444;0;0,638888889;0,04;8;10;4;30;4;;;;;;;;;;;
32,0833;0;0,641666667;0,04;4;30;8;50;4;;;;;;;;;;;
32,0833;0;0,641666667;0,04;4;50;8;50;4;;;;;;;;;;;
32,2222;0;0,644444444;0,02;4;10;4;50;4;;;;;;;;;;;
32,2222;0;0,644444444;0,03;4;10;12;30;4;;;;;;;;;;;
32,2222;0;0,644444444;0,03;4;30;4;30;4;;;;;;;;;;;
32,2222;0;0,644444444;0,03;4;30;4;50;4;;;;;;;;;;;
32,2222;0;0,644444444;0,03;4;50;4;30;4;;;;;;;;;;;
32,2222;0;0,644444444;0,03;4;50;4;50;4;;;;;;;;;;;
32,2222;0;0,644444444;0,04;8;10;8;30;12;;;;;;;;;;;
32,2222;0;0,644444444;0,04;12;10;4;30;8;;;;;;;;;;;
32,3611;0;0,647222222;0,02;4;10;4;30;4;;;;;;;;;;;
32,3611;0;0,647222222;0,03;4;10;12;50;4;;;;;;;;;;;
32,3611;0;0,647222222;0,03;8;10;4;30;8;;;;;;;;;;;
32,5;0;0,65;0,02;8;30;4;50;12;;;;;;;;;;;
32,5;0;0,65;0,02;8;50;4;50;12;;;;;;;;;;;
32,5;0;0,65;0,03;8;30;4;50;12;;;;;;;;;;;
32,5;0;0,65;0,03;8;50;4;50;12;;;;;;;;;;;
32,5;0;0,65;0,04;4;30;8;30;4;;;;;;;;;;;
32,5;0;0,65;0,04;4;30;12;50;8;;;;;;;;;;;
32,5;0;0,65;0,04;4;50;8;30;4;;;;;;;;;;;
32,6389;0;0,652777778;0,02;4;10;12;50;8;;;;;;;;;;;
32,6389;0;0,652777778;0,02;4;30;4;50;8;;;;;;;;;;;
32,6389;0;0,652777778;0,02;12;30;4;30;12;;;;;;;;;;;
32,6389;0;0,652777778;0,02;4;50;4;50;8;;;;;;;;;;;
32,6389;0;0,652777778;0,02;12;50;4;30;12;;;;;;;;;;;
32,6389;0;0,652777778;0,04;4;30;8;50;8;;;;;;;;;;;
32,6389;0;0,652777778;0,04;4;50;8;50;8;;;;;;;;;;;
32,6389;0;0,652777778;0,04;4;50;12;50;8;;;;;;;;;;;
32,7778;0;0,655555556;0,02;4;10;12;30;8;;;;;;;;;;;
32,7778;0;0,655555556;0,02;12;30;12;10;4;;;;;;;;;;;
32,7778;0;0,655555556;0,02;12;50;12;10;4;;;;;;;;;;;
32,7778;0;0,655555556;0,03;12;30;4;30;12;;;;;;;;;;;
32,7778;0;0,655555556;0,03;12;50;4;30;12;;;;;;;;;;;
32,7778;0;0,655555556;0,04;4;30;12;30;8;;;;;;;;;;;
32,7778;0;0,655555556;0,04;4;50;12;30;8;;;;;;;;;;;
32,9167;0;0,658333333;0,02;4;10;8;50;8;;;;;;;;;;;
32,9167;0;0,658333333;0,03;4;10;8;50;4;;;;;;;;;;;
32,9167;0;0,658333333;0,04;8;10;4;50;8;;;;;;;;;;;
33,0556;0;0,661111111;0,02;12;10;12;10;4;;;;;;;;;;;
33,0556;0;0,661111111;0,03;4;10;8;30;4;;;;;;;;;;;
33,0556;0;0,661111111;0,04;4;30;8;30;8;;;;;;;;;;;
33,0556;0;0,661111111;0,04;4;50;8;30;8;;;;;;;;;;;
33,1944;0;0,663888889;0,02;4;10;8;30;8;;;;;;;;;;;
33,1944;0;0,663888889;0,04;8;30;4;50;12;;;;;;;;;;;
33,1944;0;0,663888889;0,04;8;50;4;50;12;;;;;;;;;;;
33,1944;0;0,663888889;0,04;12;50;4;30;12;;;;;;;;;;;
33,3333;0;0,666666667;0,04;12;30;4;30;12;;;;;;;;;;;
33,4722;0;0,669444444;0,02;4;30;4;30;8;;;;;;;;;;;
33,4722;0;0,669444444;0,02;8;30;12;10;4;;;;;;;;;;;
33,4722;0;0,669444444;0,02;4;50;4;30;8;;;;;;;;;;;
33,4722;0;0,669444444;0,02;8;50;12;10;4;;;;;;;;;;;
33,4722;0;0,669444444;0,04;8;10;4;30;8;;;;;;;;;;;
33,6111;0;0,672222222;0,02;8;30;4;30;12;;;;;;;;;;;
33,6111;0;0,672222222;0,02;8;50;4;30;12;;;;;;;;;;;
33,8889;0;0,677777778;0,02;8;10;12;10;4;;;;;;;;;;;
33,8889;0;0,677777778;0,02;12;30;8;10;4;;;;;;;;;;;
33,8889;0;0,677777778;0,02;12;50;8;10;4;;;;;;;;;;;
33,8889;0;0,677777778;0,03;4;10;12;30;8;;;;;;;;;;;
34,0278;0;0,680555556;0,03;4;10;12;50;8;;;;;;;;;;;
34,0278;0;0,680555556;0,03;8;30;4;30;12;;;;;;;;;;;
34,0278;0;0,680555556;0,03;8;50;4;30;12;;;;;;;;;;;
34,1667;0;0,683333333;0,02;12;10;8;10;4;;;;;;;;;;;
34,1667;0;0,683333333;0,03;4;30;4;50;8;;;;;;;;;;;
34,1667;0;0,683333333;0,03;4;50;4;50;8;;;;;;;;;;;
34,3056;0;0,686111111;0,02;8;30;8;10;4;;;;;;;;;;;
34,3056;0;0,686111111;0,02;8;50;8;10;4;;;;;;;;;;;
34,3056;0;0,686111111;0,03;4;10;8;50;8;;;;;;;;;;;
34,3056;0;0,686111111;0,04;4;10;12;30;4;;;;;;;;;;;
34,3056;0;0,686111111;0,04;4;30;4;50;4;;;;;;;;;;;
34,3056;0;0,686111111;0,04;8;30;4;30;12;;;;;;;;;;;
