EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
35,4167;0;0,708333333;0,025;8;60;4;;;;;;;;
35,4167;0;0,708333333;0,025;8;60;6;;;;;;;;
35,4167;0;0,708333333;0,025;8;60;8;;;;;;;;
35,5556;0;0,711111111;0,025;8;30;2;;;;;;;;
35,5556;0;0,711111111;0,025;8;30;4;;;;;;;;
35,5556;0;0,711111111;0,025;8;30;6;;;;;;;;
35,5556;0;0,711111111;0,025;8;30;8;;;;;;;;
35,5556;0;0,711111111;0,025;8;40;2;;;;;;;;
35,5556;0;0,711111111;0,025;8;40;4;;;;;;;;
35,5556;0;0,711111111;0,025;8;40;6;;;;;;;;
35,5556;0;0,711111111;0,025;8;40;8;;;;;;;;
35,5556;0;0,711111111;0,025;8;50;10;;;;;;;;
35,5556;0;0,711111111;0,025;8;60;10;;;;;;;;
35,6944;0;0,713888889;0,025;8;20;2;;;;;;;;
35,6944;0;0,713888889;0,025;8;20;4;;;;;;;;
35,6944;0;0,713888889;0,025;8;20;6;;;;;;;;
35,6944;0;0,713888889;0,025;8;20;8;;;;;;;;
35,6944;0;0,713888889;0,025;8;30;10;;;;;;;;
35,6944;0;0,713888889;0,025;8;40;10;;;;;;;;
35,8333;0;0,716666667;0,025;8;20;10;;;;;;;;
35,9722;0;0,719444444;0,01;4;20;4;;;;;;;;
35,9722;0;0,719444444;0,01;4;20;6;;;;;;;;
35,9722;0;0,719444444;0,01;4;20;8;;;;;;;;
35,9722;0;0,719444444;0,01;4;30;4;;;;;;;;
35,9722;0;0,719444444;0,01;4;30;6;;;;;;;;
35,9722;0;0,719444444;0,01;4;30;8;;;;;;;;
35,9722;0;0,719444444;0,01;4;40;4;;;;;;;;
35,9722;0;0,719444444;0,01;4;40;6;;;;;;;;
35,9722;0;0,719444444;0,01;4;40;8;;;;;;;;
35,9722;0;0,719444444;0,01;4;50;4;;;;;;;;
35,9722;0;0,719444444;0,01;4;50;6;;;;;;;;
35,9722;0;0,719444444;0,01;4;50;8;;;;;;;;
35,9722;0;0,719444444;0,01;4;60;4;;;;;;;;
