EER;FMR;FNMR;THR;GDTHR;GAngTHR;LDTHR;beta;alfa;;;;;;;;;;;
37,0833;0;0,741666667;30;4;40;0,4;30;8;;;;;;;;;;;
37,0833;0;0,741666667;30;4;40;0,4;60;8;;;;;;;;;;;
37,2222;0;0,744444444;30;4;40;0,2;30;8;;;;;;;;;;;
37,2222;0;0,744444444;30;4;40;0,2;60;8;;;;;;;;;;;
37,6389;0;0,752777778;30;4;10;0,4;30;12;;;;;;;;;;;
37,6389;0;0,752777778;30;4;10;0,4;30;16;;;;;;;;;;;
37,6389;0;0,752777778;30;4;10;0,4;60;8;;;;;;;;;;;
37,6389;0;0,752777778;30;4;10;0,4;60;12;;;;;;;;;;;
37,6389;0;0,752777778;30;4;10;0,4;60;16;;;;;;;;;;;
37,7778;0;0,755555556;30;4;10;0,2;30;16;;;;;;;;;;;
37,7778;0;0,755555556;30;4;10;0,2;60;16;;;;;;;;;;;
37,7778;0;0,755555556;30;4;10;0,4;30;8;;;;;;;;;;;
37,9167;0;0,758333333;30;4;10;0,2;30;12;;;;;;;;;;;
37,9167;0;0,758333333;30;4;10;0,2;60;12;;;;;;;;;;;
38,1944;0;0,763888889;30;4;10;0,2;30;8;;;;;;;;;;;
38,1944;0;0,763888889;30;4;10;0,2;60;8;;;;;;;;;;;
27,2222;0,002777778;0,541666667;10;4;10;0,4;60;16;;;;;;;;;;;
27,3611;0,002777778;0,544444444;10;4;10;0,4;30;16;;;;;;;;;;;
28,1944;0,002777778;0,561111111;10;4;10;0,2;30;16;;;;;;;;;;;
28,1944;0,002777778;0,561111111;10;4;10;0,2;60;16;;;;;;;;;;;
28,4722;0,002777778;0,566666667;10;4;10;0,4;60;12;;;;;;;;;;;
28,6111;0,002777778;0,569444444;10;4;10;0,4;30;12;;;;;;;;;;;
28,8889;0,002777778;0,575;10;4;40;0,4;30;8;;;;;;;;;;;
30;0,002777778;0,597222222;10;4;10;0,2;30;12;;;;;;;;;;;
30;0,002777778;0,597222222;10;4;10;0,2;60;12;;;;;;;;;;;
19,4444;0,005555556;0,383333333;20;10;40;0,2;60;16;;;;;;;;;;;
22,5;0,005555556;0,444444444;20;10;40;0,4;60;8;;;;;;;;;;;
24,5833;0,005555556;0,486111111;20;10;40;0,4;30;8;;;;;;;;;;;
24,8611;0,005555556;0,491666667;10;4;40;0,2;60;16;;;;;;;;;;;
25,1389;0,005555556;0,497222222;10;4;40;0,2;30;16;;;;;;;;;;;
27,2222;0,005555556;0,538888889;10;4;40;0,2;60;12;;;;;;;;;;;
27,3611;0,005555556;0,541666667;10;4;40;0,2;30;12;;;;;;;;;;;
25,6944;0,008333333;0,505555556;10;4;40;0,4;60;12;;;;;;;;;;;
23,75;0,011111111;0,463888889;10;4;40;0,4;30;16;;;;;;;;;;;
25,8333;0,011111111;0,505555556;10;4;40;0,4;30;12;;;;;;;;;;;
20,6944;0,013888889;0,4;20;10;40;0,4;30;12;;;;;;;;;;;
23,4722;0,013888889;0,455555556;10;4;40;0,4;60;16;;;;;;;;;;;
19,3056;0,016666667;0,369444444;20;10;40;0,4;60;12;;;;;;;;;;;
27,5;0,019444444;0,530555556;10;10;10;0,2;30;8;;;;;;;;;;;
17,7778;0,022222222;0,333333333;20;10;40;0,4;30;16;;;;;;;;;;;
22,2222;0,025;0,419444444;10;10;10;0,2;30;12;;;;;;;;;;;
20,2778;0,030555556;0,375;10;10;10;0,2;30;16;;;;;;;;;;;
27,2222;0,030555556;0,513888889;10;10;10;0,2;60;8;;;;;;;;;;;
16,9444;0,036111111;0,302777778;20;10;40;0,4;60;16;;;;;;;;;;;
22,3611;0,044444444;0,402777778;10;10;10;0,2;60;12;;;;;;;;;;;
20,2778;0,052777778;0,352777778;10;10;10;0,2;60;16;;;;;;;;;;;
25,2778;0,063888889;0,441666667;10;10;10;0,4;30;8;;;;;;;;;;;
27,5;0,063888889;0,486111111;10;10;40;0,2;30;8;;;;;;;;;;;
24,8611;0,1;0,397222222;10;10;10;0,4;60;8;;;;;;;;;;;
22,3611;0,105555556;0,341666667;10;10;10;0,4;30;12;;;;;;;;;;;
27,7778;0,119444444;0,436111111;10;10;40;0,2;60;8;;;;;;;;;;;
21,1111;0,136111111;0,286111111;10;10;10;0,4;30;16;;;;;;;;;;;
23,8889;0,141666667;0,336111111;10;10;40;0,2;30;12;;;;;;;;;;;
23,3333;0,155555556;0,311111111;10;10;10;0,4;60;12;;;;;;;;;;;
21,9444;0,194444444;0,244444444;10;10;40;0,2;30;16;;;;;;;;;;;
22,5;0,197222222;0,252777778;10;10;10;0,4;60;16;;;;;;;;;;;
25;0,222222222;0,277777778;10;10;40;0,2;60;12;;;;;;;;;;;
29,0278;0,230555556;0,35;10;10;40;0,4;30;8;;;;;;;;;;;
24,0278;0,286111111;0,194444444;10;10;40;0,2;60;16;;;;;;;;;;;
30,1389;0,35;0,252777778;10;10;40;0,4;60;8;;;;;;;;;;;
28,4722;0,352777778;0,216666667;10;10;40;0,4;30;12;;;;;;;;;;;
28,1944;0,427777778;0,136111111;10;10;40;0,4;30;16;;;;;;;;;;;
34,0278;0,516666667;0,163888889;10;10;40;0,4;60;12;;;;;;;;;;;
34,4444;0,605555556;0,083333333;10;10;40;0,4;60;16;;;;;;;;;;;
Matches;total;103680;;;;;;;;;;;;;;;;;
2291;;;;;;;;;;;;;;;;;;;
