EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
9,3056;0;0,186111111;0,004;10;20;2;;;;;;;;
9,3056;0;0,186111111;0,004;10;20;4;;EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR
9,3056;0;0,186111111;0,004;10;20;6;;9,3056;0;0,186111111;0,004;10;20;6
9,3056;0;0,186111111;0,004;10;20;8;;;;;;;;
9,3056;0;0,186111111;0,004;10;20;10;;;;;;;;
15,6944;0;0,313888889;0,004;8;60;2;;Matches;total;345600;;;;
15,6944;0;0,313888889;0,004;8;60;4;;3387;;;;;;
15,6944;0;0,313888889;0,004;8;60;6;;;;;;;;
15,6944;0;0,313888889;0,004;8;60;8;;;0,009800347;;;;;
15,6944;0;0,313888889;0,004;8;60;10;;;;;;;;
15,8333;0;0,316666667;0,004;8;50;2;;;;;;;;
15,8333;0;0,316666667;0,004;8;50;4;;;;;;;;
15,8333;0;0,316666667;0,004;8;50;6;;;;;;;;
15,8333;0;0,316666667;0,004;8;50;8;;;;;;;;
15,8333;0;0,316666667;0,004;8;50;10;;;;;;;;
15,8333;0;0,316666667;0,008;10;60;2;;;;;;;;
15,8333;0;0,316666667;0,008;10;60;4;;;;;;;;
15,8333;0;0,316666667;0,008;10;60;6;;;;;;;;
15,8333;0;0,316666667;0,008;10;60;8;;;;;;;;
15,8333;0;0,316666667;0,008;10;60;10;;;;;;;;
15,9722;0;0,319444444;0,008;10;50;2;;;;;;;;
15,9722;0;0,319444444;0,008;10;50;4;;;;;;;;
15,9722;0;0,319444444;0,008;10;50;6;;;;;;;;
15,9722;0;0,319444444;0,008;10;50;8;;;;;;;;
15,9722;0;0,319444444;0,008;10;50;10;;;;;;;;
16,25;0;0,325;0,004;8;40;2;;;;;;;;
16,25;0;0,325;0,004;8;40;4;;;;;;;;
16,25;0;0,325;0,004;8;40;6;;;;;;;;
16,25;0;0,325;0,004;8;40;8;;;;;;;;
16,25;0;0,325;0,004;8;40;10;;;;;;;;
16,25;0;0,325;0,008;10;40;2;;;;;;;;
16,25;0;0,325;0,008;10;40;4;;;;;;;;
16,25;0;0,325;0,008;10;40;6;;;;;;;;
16,25;0;0,325;0,008;10;40;8;;;;;;;;
16,25;0;0,325;0,008;10;40;10;;;;;;;;
16,8056;0;0,336111111;0,004;8;30;2;;;;;;;;
16,8056;0;0,336111111;0,004;8;30;4;;;;;;;;
16,8056;0;0,336111111;0,004;8;30;6;;;;;;;;
16,8056;0;0,336111111;0,004;8;30;8;;;;;;;;
16,8056;0;0,336111111;0,004;8;30;10;;;;;;;;
16,9444;0;0,338888889;0,004;10;10;2;;;;;;;;
16,9444;0;0,338888889;0,004;10;10;4;;;;;;;;
