EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
20,8333;0;0,416666667;0,01;10;10;4;;;;;;;;
20,8333;0;0,416666667;0,01;10;10;6;;EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR
20,8333;0;0,416666667;0,01;10;10;8;;20,8333;0;0,416666667;0,01;10;10;4
21,1111;0;0,422222222;0,01;10;10;10;;;;;;;;
22,7778;0;0,455555556;0,015;10;40;2;;Matches;total;432000;;;;
22,7778;0;0,455555556;0,015;10;40;4;;2703;;;;;;
22,7778;0;0,455555556;0,015;10;40;6;;;;;;;;
22,7778;0;0,455555556;0,015;10;40;8;;0,006256944;;;;;;
22,7778;0;0,455555556;0,015;10;50;2;;;;;;;;
22,7778;0;0,455555556;0,015;10;50;4;;;;;;;;
22,7778;0;0,455555556;0,015;10;50;6;;;;;;;;
22,7778;0;0,455555556;0,015;10;50;8;;;;;;;;
22,7778;0;0,455555556;0,015;10;60;2;;;;;;;;
22,7778;0;0,455555556;0,015;10;60;4;;;;;;;;
22,7778;0;0,455555556;0,015;10;60;6;;;;;;;;
22,7778;0;0,455555556;0,015;10;60;8;;;;;;;;
22,9167;0;0,458333333;0,015;10;30;2;;;;;;;;
22,9167;0;0,458333333;0,015;10;30;4;;;;;;;;
22,9167;0;0,458333333;0,015;10;30;6;;;;;;;;
22,9167;0;0,458333333;0,015;10;30;8;;;;;;;;
23,0556;0;0,461111111;0,015;10;40;10;;;;;;;;
23,0556;0;0,461111111;0,015;10;50;10;;;;;;;;
23,0556;0;0,461111111;0,015;10;60;10;;;;;;;;
23,1944;0;0,463888889;0,015;10;20;2;;;;;;;;
23,1944;0;0,463888889;0,015;10;20;4;;;;;;;;
23,1944;0;0,463888889;0,015;10;20;6;;;;;;;;
23,1944;0;0,463888889;0,015;10;20;8;;;;;;;;
23,1944;0;0,463888889;0,015;10;30;10;;;;;;;;
23,4722;0;0,469444444;0,015;10;20;10;;;;;;;;
24,3056;0;0,486111111;0,01;8;10;6;;;;;;;;
24,3056;0;0,486111111;0,01;8;10;8;;;;;;;;
24,5833;0;0,491666667;0,01;8;10;10;;;;;;;;
25,8333;0;0,516666667;0,015;10;10;4;;;;;;;;
25,8333;0;0,516666667;0,015;10;10;6;;;;;;;;
25,8333;0;0,516666667;0,015;10;10;8;;;;;;;;
26,1111;0;0,522222222;0,015;10;10;10;;;;;;;;
26,5278;0;0,530555556;0,01;6;30;6;;;;;;;;
26,5278;0;0,530555556;0,01;6;30;8;;;;;;;;
26,5278;0;0,530555556;0,01;6;40;2;;;;;;;;
26,5278;0;0,530555556;0,01;6;40;4;;;;;;;;
26,5278;0;0,530555556;0,01;6;40;6;;;;;;;;
26,5278;0;0,530555556;0,01;6;40;8;;;;;;;;
26,5278;0;0,530555556;0,01;6;50;2;;;;;;;;
26,5278;0;0,530555556;0,01;6;50;4;;;;;;;;
26,5278;0;0,530555556;0,01;6;50;6;;;;;;;;
26,5278;0;0,530555556;0,01;6;50;8;;;;;;;;
26,5278;0;0,530555556;0,01;6;60;2;;;;;;;;
26,5278;0;0,530555556;0,01;6;60;4;;;;;;;;
26,5278;0;0,530555556;0,01;6;60;6;;;;;;;;
26,5278;0;0,530555556;0,01;6;60;8;;;;;;;;
26,6667;0;0,533333333;0,01;6;20;6;;;;;;;;
26,6667;0;0,533333333;0,01;6;20;8;;;;;;;;
26,9444;0;0,538888889;0,01;6;30;10;;;;;;;;
26,9444;0;0,538888889;0,01;6;40;10;;;;;;;;
26,9444;0;0,538888889;0,01;6;50;10;;;;;;;;
26,9444;0;0,538888889;0,01;6;60;10;;;;;;;;
26,9444;0;0,538888889;0,015;8;40;6;;;;;;;;
26,9444;0;0,538888889;0,015;8;40;8;;;;;;;;
26,9444;0;0,538888889;0,015;8;50;6;;;;;;;;
26,9444;0;0,538888889;0,015;8;50;8;;;;;;;;
26,9444;0;0,538888889;0,015;8;60;6;;;;;;;;
26,9444;0;0,538888889;0,015;8;60;8;;;;;;;;
27,0833;0;0,541666667;0,01;6;20;10;;;;;;;;
27,2222;0;0,544444444;0,015;8;30;6;;;;;;;;
27,2222;0;0,544444444;0,015;8;30;8;;;;;;;;
27,2222;0;0,544444444;0,015;8;40;10;;;;;;;;
27,2222;0;0,544444444;0,015;8;50;10;;;;;;;;
27,2222;0;0,544444444;0,015;8;60;10;;;;;;;;
27,5;0;0,55;0,015;8;30;10;;;;;;;;
27,6389;0;0,552777778;0,015;8;20;6;;;;;;;;
27,6389;0;0,552777778;0,015;8;20;8;;;;;;;;
27,6389;0;0,552777778;0,02;10;60;2;;;;;;;;
27,6389;0;0,552777778;0,02;10;60;4;;;;;;;;
27,6389;0;0,552777778;0,02;10;60;6;;;;;;;;
27,6389;0;0,552777778;0,02;10;60;8;;;;;;;;
27,7778;0;0,555555556;0,02;10;40;2;;;;;;;;
27,7778;0;0,555555556;0,02;10;40;4;;;;;;;;
27,7778;0;0,555555556;0,02;10;40;6;;;;;;;;
27,7778;0;0,555555556;0,02;10;40;8;;;;;;;;
27,7778;0;0,555555556;0,02;10;50;2;;;;;;;;
27,7778;0;0,555555556;0,02;10;50;4;;;;;;;;
27,7778;0;0,555555556;0,02;10;50;6;;;;;;;;
27,7778;0;0,555555556;0,02;10;50;8;;;;;;;;
27,7778;0;0,555555556;0,02;10;60;10;;;;;;;;
27,9167;0;0,558333333;0,015;8;20;10;;;;;;;;
27,9167;0;0,558333333;0,02;10;40;10;;;;;;;;
27,9167;0;0,558333333;0,02;10;50;10;;;;;;;;
28,0556;0;0,561111111;0,005;4;10;6;;;;;;;;
28,0556;0;0,561111111;0,005;4;10;8;;;;;;;;
28,0556;0;0,561111111;0,02;10;30;2;;;;;;;;
28,0556;0;0,561111111;0,02;10;30;4;;;;;;;;
28,0556;0;0,561111111;0,02;10;30;6;;;;;;;;
28,0556;0;0,561111111;0,02;10;30;8;;;;;;;;
28,1944;0;0,563888889;0,02;10;30;10;;;;;;;;
28,4722;0;0,569444444;0,005;4;10;10;;;;;;;;
28,6111;0;0,572222222;0,02;10;20;2;;;;;;;;
28,6111;0;0,572222222;0,02;10;20;4;;;;;;;;
28,6111;0;0,572222222;0,02;10;20;6;;;;;;;;
28,6111;0;0,572222222;0,02;10;20;8;;;;;;;;
28,75;0;0,575;0,01;6;10;6;;;;;;;;
28,75;0;0,575;0,01;6;10;8;;;;;;;;
28,75;0;0,575;0,02;10;20;10;;;;;;;;
29,0278;0;0,580555556;0,01;6;10;10;;;;;;;;
30;0;0,6;0,015;8;10;6;;;;;;;;
30;0;0,6;0,015;8;10;8;;;;;;;;
30,1389;0;0,602777778;0,02;10;10;4;;;;;;;;
