EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
32,9167;0;0,658333333;0,02;8;40;8;;;;;;;;
32,9167;0;0,658333333;0,02;8;40;10;;;;;;;;
32,9167;0;0,658333333;0,02;8;50;2;;;;;;;;
32,9167;0;0,658333333;0,02;8;50;4;;;;;;;;
32,9167;0;0,658333333;0,02;8;50;6;;;;;;;;
32,9167;0;0,658333333;0,02;8;50;8;;;;;;;;
32,9167;0;0,658333333;0,02;8;50;10;;;;;;;;
32,9167;0;0,658333333;0,02;8;60;2;;;;;;;;
32,9167;0;0,658333333;0,02;8;60;4;;;;;;;;
32,9167;0;0,658333333;0,02;8;60;6;;;;;;;;
32,9167;0;0,658333333;0,02;8;60;8;;;;;;;;
32,9167;0;0,658333333;0,02;8;60;10;;;;;;;;
33,0556;0;0,661111111;0,02;8;20;2;;;;;;;;
33,0556;0;0,661111111;0,02;8;20;4;;;;;;;;
33,0556;0;0,661111111;0,02;8;20;6;;;;;;;;
33,0556;0;0,661111111;0,02;8;20;8;;;;;;;;
33,0556;0;0,661111111;0,02;8;20;10;;;;;;;;
34,0278;0;0,680555556;0,015;6;30;2;;;;;;;;
34,0278;0;0,680555556;0,015;6;30;4;;;;;;;;
34,0278;0;0,680555556;0,015;6;30;6;;;;;;;;
34,0278;0;0,680555556;0,015;6;30;8;;;;;;;;
34,0278;0;0,680555556;0,015;6;30;10;;;;;;;;
34,0278;0;0,680555556;0,015;6;40;2;;;;;;;;
34,0278;0;0,680555556;0,015;6;40;4;;;;;;;;
34,0278;0;0,680555556;0,015;6;40;6;;;;;;;;
34,0278;0;0,680555556;0,015;6;40;8;;;;;;;;
34,0278;0;0,680555556;0,015;6;40;10;;;;;;;;
34,0278;0;0,680555556;0,015;6;50;2;;;;;;;;
34,0278;0;0,680555556;0,015;6;50;4;;;;;;;;
34,0278;0;0,680555556;0,015;6;50;6;;;;;;;;
34,0278;0;0,680555556;0,015;6;50;8;;;;;;;;
34,0278;0;0,680555556;0,015;6;50;10;;;;;;;;
34,0278;0;0,680555556;0,015;6;60;2;;;;;;;;
34,0278;0;0,680555556;0,015;6;60;4;;;;;;;;
34,0278;0;0,680555556;0,015;6;60;6;;;;;;;;
34,0278;0;0,680555556;0,015;6;60;8;;;;;;;;
34,0278;0;0,680555556;0,015;6;60;10;;;;;;;;
34,1667;0;0,683333333;0,015;6;20;2;;;;;;;;
34,1667;0;0,683333333;0,015;6;20;4;;;;;;;;
34,1667;0;0,683333333;0,015;6;20;6;;;;;;;;
34,1667;0;0,683333333;0,015;6;20;8;;;;;;;;
34,1667;0;0,683333333;0,015;6;20;10;;;;;;;;
34,1667;0;0,683333333;0,025;10;10;2;;;;;;;;
34,1667;0;0,683333333;0,025;10;10;4;;;;;;;;
34,1667;0;0,683333333;0,025;10;10;6;;;;;;;;
34,1667;0;0,683333333;0,025;10;10;8;;;;;;;;
34,1667;0;0,683333333;0,025;10;10;10;;;;;;;;
34,5833;0;0,691666667;0,02;8;10;2;;;;;;;;
34,5833;0;0,691666667;0,02;8;10;4;;;;;;;;
34,5833;0;0,691666667;0,02;8;10;6;;;;;;;;
34,5833;0;0,691666667;0,02;8;10;8;;;;;;;;
34,5833;0;0,691666667;0,02;8;10;10;;;;;;;;
34,7222;0;0,694444444;0,015;6;10;2;;;;;;;;
34,7222;0;0,694444444;0,015;6;10;4;;;;;;;;
34,7222;0;0,694444444;0,015;6;10;6;;;;;;;;
34,7222;0;0,694444444;0,015;6;10;8;;;;;;;;
34,7222;0;0,694444444;0,015;6;10;10;;;;;;;;
34,8611;0;0,697222222;0,025;8;20;2;;;;;;;;
34,8611;0;0,697222222;0,025;8;20;4;;;;;;;;
34,8611;0;0,697222222;0,025;8;20;6;;;;;;;;
34,8611;0;0,697222222;0,025;8;20;8;;;;;;;;
34,8611;0;0,697222222;0,025;8;20;10;;;;;;;;
34,8611;0;0,697222222;0,025;8;30;2;;;;;;;;
34,8611;0;0,697222222;0,025;8;30;4;;;;;;;;
34,8611;0;0,697222222;0,025;8;30;6;;;;;;;;
34,8611;0;0,697222222;0,025;8;30;8;;;;;;;;
34,8611;0;0,697222222;0,025;8;30;10;;;;;;;;
