EER;FMR;FNMR;THR;GDTHR;GAngTHR;LDTHR;LAngTHR;MtiaCount;;;;;;;;;;;
37,0833;0;0,741666667;0,03;12;50;12;10;8;;;;;;;;;;;
37,0833;0;0,741666667;0,04;8;10;8;30;12;;;;;;;;;;;
37,2222;0;0,744444444;0,02;4;10;8;10;4;;;;;;;;;;;
37,2222;0;0,744444444;0,02;4;10;12;10;4;;;;;;;;;;;
37,2222;0;0,744444444;0,02;8;10;4;10;4;;;;;;;;;;;
37,2222;0;0,744444444;0,02;4;30;4;30;8;;;;;;;;;;;
37,2222;0;0,744444444;0,02;4;30;8;10;4;;;;;;;;;;;
37,2222;0;0,744444444;0,02;4;30;12;10;4;;;;;;;;;;;
37,2222;0;0,744444444;0,02;4;50;4;30;8;;;;;;;;;;;
37,2222;0;0,744444444;0,02;4;50;8;10;4;;;;;;;;;;;
37,2222;0;0,744444444;0,02;4;50;12;10;4;;;;;;;;;;;
37,2222;0;0,744444444;0,03;4;10;12;30;8;;;;;;;;;;;
37,2222;0;0,744444444;0,03;4;10;12;50;8;;;;;;;;;;;
37,2222;0;0,744444444;0,04;12;10;12;10;8;;;;;;;;;;;
37,2222;0;0,744444444;0,04;12;30;12;10;8;;;;;;;;;;;
37,2222;0;0,744444444;0,04;12;50;12;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,02;8;10;12;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,02;12;10;8;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,02;4;30;4;50;8;;;;;;;;;;;
37,3611;0;0,747222222;0,02;8;30;4;30;12;;;;;;;;;;;
37,3611;0;0,747222222;0,02;8;30;4;50;12;;;;;;;;;;;
37,3611;0;0,747222222;0,02;8;30;12;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,02;12;30;8;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,02;4;50;4;50;8;;;;;;;;;;;
37,3611;0;0,747222222;0,02;8;50;4;30;12;;;;;;;;;;;
37,3611;0;0,747222222;0,02;8;50;4;50;12;;;;;;;;;;;
37,3611;0;0,747222222;0,02;8;50;12;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,02;12;50;8;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;4;10;8;50;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;8;10;12;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;12;10;8;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;4;30;4;30;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;4;30;4;50;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;8;30;4;30;12;;;;;;;;;;;
37,3611;0;0,747222222;0,03;8;30;4;50;12;;;;;;;;;;;
37,3611;0;0,747222222;0,03;8;30;12;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;12;30;8;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;4;50;4;30;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;4;50;4;50;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;8;50;4;30;12;;;;;;;;;;;
37,3611;0;0,747222222;0,03;8;50;4;50;12;;;;;;;;;;;
37,3611;0;0,747222222;0,03;8;50;12;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,03;12;50;8;10;8;;;;;;;;;;;
37,3611;0;0,747222222;0,04;4;10;8;50;8;;;;;;;;;;;
37,3611;0;0,747222222;0,04;4;10;12;50;8;;;;;;;;;;;
37,3611;0;0,747222222;0,04;4;30;4;30;8;;;;;;;;;;;
37,3611;0;0,747222222;0,04;8;30;4;30;12;;;;;;;;;;;
37,3611;0;0,747222222;0,04;8;30;4;50;12;;;;;;;;;;;
37,3611;0;0,747222222;0,04;4;50;4;30;8;;;;;;;;;;;
37,3611;0;0,747222222;0,04;8;50;4;30;12;;;;;;;;;;;
37,3611;0;0,747222222;0,04;8;50;4;50;12;;;;;;;;;;;
37,5;0;0,75;0,02;4;10;8;30;8;;;;;;;;;;;
37,5;0;0,75;0,03;4;10;8;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;4;10;12;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;12;10;4;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;4;30;8;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;4;30;12;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;12;30;4;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;4;50;8;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;4;50;12;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;12;50;4;10;4;;;;;;;;;;;
37,5;0;0,75;0,04;4;10;12;30;8;;;;;;;;;;;
37,5;0;0,75;0,04;12;10;8;10;8;;;;;;;;;;;
37,5;0;0,75;0,04;4;30;4;50;8;;;;;;;;;;;
37,5;0;0,75;0,04;12;30;8;10;8;;;;;;;;;;;
37,5;0;0,75;0,04;4;50;4;50;8;;;;;;;;;;;
37,5;0;0,75;0,04;12;50;8;10;8;;;;;;;;;;;
37,6389;0;0,752777778;0,02;8;10;8;10;8;;;;;;;;;;;
37,6389;0;0,752777778;0,02;8;30;8;10;8;;;;;;;;;;;
37,6389;0;0,752777778;0,02;8;50;8;10;8;;;;;;;;;;;
37,6389;0;0,752777778;0,03;4;10;8;30;8;;;;;;;;;;;
37,6389;0;0,752777778;0,03;8;10;8;10;8;;;;;;;;;;;
37,6389;0;0,752777778;0,03;8;30;8;10;8;;;;;;;;;;;
37,6389;0;0,752777778;0,03;8;50;8;10;8;;;;;;;;;;;
37,6389;0;0,752777778;0,04;8;10;12;10;8;;;;;;;;;;;
37,6389;0;0,752777778;0,04;8;30;12;10;8;;;;;;;;;;;
37,6389;0;0,752777778;0,04;8;50;12;10;8;;;;;;;;;;;
37,7778;0;0,755555556;0,03;8;10;4;10;4;;;;;;;;;;;
37,7778;0;0,755555556;0,03;8;30;4;10;4;;;;;;;;;;;
37,7778;0;0,755555556;0,03;8;50;4;10;4;;;;;;;;;;;
37,7778;0;0,755555556;0,04;4;10;8;30;8;;;;;;;;;;;
37,7778;0;0,755555556;0,04;12;10;4;10;4;;;;;;;;;;;
37,7778;0;0,755555556;0,04;12;30;4;10;4;;;;;;;;;;;
37,7778;0;0,755555556;0,04;12;50;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,02;4;10;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,02;4;30;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,02;4;50;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,04;8;10;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,04;8;10;8;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,04;8;30;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,04;8;30;8;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,04;8;50;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,04;8;50;8;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,02;12;10;4;50;12;;;;;;;;;;;
38,0556;0;0,761111111;0,03;12;10;4;50;12;;;;;;;;;;;
38,0556;0;0,761111111;0,04;4;10;8;10;4;;;;;;;;;;;
38,0556;0;0,761111111;0,04;4;10;12;10;4;;;;;;;;;;;
38,0556;0;0,761111111;0,04;12;10;4;50;12;;;;;;;;;;;
38,0556;0;0,761111111;0,04;4;30;8;10;4;;;;;;;;;;;
38,0556;0;0,761111111;0,04;4;30;12;10;4;;;;;;;;;;;
38,0556;0;0,761111111;0,04;4;50;8;10;4;;;;;;;;;;;
38,0556;0;0,761111111;0,04;4;50;12;10;4;;;;;;;;;;;
38,1944;0;0,763888889;0,02;4;10;4;30;8;;;;;;;;;;;
38,1944;0;0,763888889;0,02;4;10;4;50;8;;;;;;;;;;;
38,1944;0;0,763888889;0,02;12;10;4;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,02;12;10;4;30;12;;;;;;;;;;;
38,1944;0;0,763888889;0,02;12;30;4;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,02;12;50;4;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,03;12;10;4;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,03;12;10;4;30;12;;;;;;;;;;;
38,1944;0;0,763888889;0,03;4;30;4;10;4;;;;;;;;;;;
38,1944;0;0,763888889;0,03;12;30;4;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,03;4;50;4;10;4;;;;;;;;;;;
38,1944;0;0,763888889;0,03;12;50;4;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,04;12;10;4;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,04;12;10;4;30;12;;;;;;;;;;;
38,1944;0;0,763888889;0,04;12;30;4;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,04;12;50;4;10;8;;;;;;;;;;;
38,3333;0;0,766666667;0,02;8;10;4;10;8;;;;;;;;;;;
38,3333;0;0,766666667;0,02;8;10;4;30;12;;;;;;;;;;;
38,3333;0;0,766666667;0,02;8;10;4;50;12;;;;;;;;;;;
38,3333;0;0,766666667;0,02;8;30;4;10;8;;;;;;;;;;;
38,3333;0;0,766666667;0,02;8;50;4;10;8;;;;;;;;;;;
38,3333;0;0,766666667;0,03;4;10;4;10;4;;;;;;;;;;;
38,3333;0;0,766666667;0,03;4;10;4;30;8;;;;;;;;;;;
38,3333;0;0,766666667;0,03;4;10;4;50;8;;;;;;;;;;;
38,3333;0;0,766666667;0,03;8;10;4;10;8;;;;;;;;;;;
38,3333;0;0,766666667;0,03;8;10;4;30;12;;;;;;;;;;;
38,3333;0;0,766666667;0,03;8;10;4;50;12;;;;;;;;;;;
38,3333;0;0,766666667;0,03;8;30;4;10;8;;;;;;;;;;;
38,3333;0;0,766666667;0,03;8;50;4;10;8;;;;;;;;;;;
38,3333;0;0,766666667;0,04;4;10;4;30;8;;;;;;;;;;;
38,3333;0;0,766666667;0,04;4;10;4;50;8;;;;;;;;;;;
38,3333;0;0,766666667;0,04;8;10;4;10;8;;;;;;;;;;;
38,3333;0;0,766666667;0,04;8;10;4;30;12;;;;;;;;;;;
38,3333;0;0,766666667;0,04;8;10;4;50;12;;;;;;;;;;;
38,3333;0;0,766666667;0,04;8;30;4;10;8;;;;;;;;;;;
38,3333;0;0,766666667;0,04;8;50;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;10;8;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;10;12;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;30;8;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;30;8;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;30;12;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;30;12;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;50;8;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;50;8;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;50;12;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;50;12;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,03;4;30;8;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,03;4;30;12;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,03;4;50;8;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,03;4;50;12;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,04;4;30;8;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,04;4;30;12;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,04;4;50;8;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,04;4;50;12;50;12;;;;;;;;;;;
38,75;0;0,775;0,02;4;10;4;10;8;;;;;;;;;;;
38,75;0;0,775;0,02;4;10;8;30;12;;;;;;;;;;;
38,75;0;0,775;0,02;4;10;8;50;12;;;;;;;;;;;
38,75;0;0,775;0,02;4;10;12;30;12;;;;;;;;;;;
38,75;0;0,775;0,02;4;10;12;50;12;;;;;;;;;;;
38,75;0;0,775;0,02;12;10;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,02;4;30;4;10;8;;;;;;;;;;;
38,75;0;0,775;0,02;4;30;8;30;12;;;;;;;;;;;
38,75;0;0,775;0,02;4;30;12;30;12;;;;;;;;;;;
38,75;0;0,775;0,02;12;30;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,02;4;50;4;10;8;;;;;;;;;;;
38,75;0;0,775;0,02;4;50;8;30;12;;;;;;;;;;;
38,75;0;0,775;0,02;4;50;12;30;12;;;;;;;;;;;
38,75;0;0,775;0,02;12;50;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,03;4;10;8;10;8;;;;;;;;;;;
38,75;0;0,775;0,03;4;10;8;30;12;;;;;;;;;;;
38,75;0;0,775;0,03;4;10;8;50;12;;;;;;;;;;;
38,75;0;0,775;0,03;4;10;12;10;8;;;;;;;;;;;
38,75;0;0,775;0,03;4;10;12;30;12;;;;;;;;;;;
38,75;0;0,775;0,03;4;10;12;50;12;;;;;;;;;;;
38,75;0;0,775;0,03;12;10;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,03;4;30;8;10;8;;;;;;;;;;;
38,75;0;0,775;0,03;4;30;8;30;12;;;;;;;;;;;
38,75;0;0,775;0,03;4;30;12;10;8;;;;;;;;;;;
38,75;0;0,775;0,03;4;30;12;30;12;;;;;;;;;;;
38,75;0;0,775;0,03;12;30;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,03;4;50;8;10;8;;;;;;;;;;;
38,75;0;0,775;0,03;4;50;8;30;12;;;;;;;;;;;
38,75;0;0,775;0,03;4;50;12;10;8;;;;;;;;;;;
38,75;0;0,775;0,03;4;50;12;30;12;;;;;;;;;;;
38,75;0;0,775;0,03;12;50;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,04;4;10;4;10;4;;;;;;;;;;;
38,75;0;0,775;0,04;4;10;8;30;12;;;;;;;;;;;
38,75;0;0,775;0,04;4;10;8;50;12;;;;;;;;;;;
38,75;0;0,775;0,04;4;10;12;30;12;;;;;;;;;;;
38,75;0;0,775;0,04;4;10;12;50;12;;;;;;;;;;;
38,75;0;0,775;0,04;12;10;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,04;4;30;4;10;4;;;;;;;;;;;
38,75;0;0,775;0,04;4;30;8;30;12;;;;;;;;;;;
38,75;0;0,775;0,04;4;30;12;30;12;;;;;;;;;;;
38,75;0;0,775;0,04;12;30;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,04;4;50;4;10;4;;;;;;;;;;;
38,75;0;0,775;0,04;4;50;8;30;12;;;;;;;;;;;
38,75;0;0,775;0,04;4;50;12;30;12;;;;;;;;;;;
38,75;0;0,775;0,04;12;50;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;10;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;10;4;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;8;10;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;8;10;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;12;10;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;30;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;30;4;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;8;30;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;8;30;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;12;30;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;50;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;50;4;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;8;50;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;8;50;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;12;50;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;10;4;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;10;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;10;4;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;8;10;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;8;10;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;12;10;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;30;4;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;30;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;30;4;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;8;30;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;8;30;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;12;30;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;50;4;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;50;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;50;4;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;8;50;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;8;50;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;12;50;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;10;4;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;10;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;10;4;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;10;8;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;10;12;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,04;8;10;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;8;10;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;12;10;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;30;4;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;30;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;30;4;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;30;8;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;30;12;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,04;8;30;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;8;30;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;12;30;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;50;4;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;50;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;50;4;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;50;8;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;50;12;10;8;;;;;;;;;;;
38,8889;0;0,777777778;0,04;8;50;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;8;50;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;12;50;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;10;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;10;12;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;8;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;12;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;30;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;30;12;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;8;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;12;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;50;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;50;12;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;8;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;12;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;10;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;10;12;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;8;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;12;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;30;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;30;12;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;8;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;12;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;50;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;50;12;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;8;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;12;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;10;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;10;12;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;8;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;12;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;30;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;30;12;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;8;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;12;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;50;8;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;50;12;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;8;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;12;50;4;10;12;;;;;;;;;;;
14,1667;0,002777778;0,280555556;0,03;12;50;8;50;4;;;;;;;;;;;
14,4444;0,002777778;0,286111111;0,03;12;30;8;50;4;;;;;;;;;;;
14,7222;0,002777778;0,291666667;0,03;12;50;12;30;4;;;;;;;;;;;
15;0,002777778;0,297222222;0,03;12;30;12;30;4;;;;;;;;;;;
16,1111;0,002777778;0,319444444;0,04;12;50;8;50;4;;;;;;;;;;;
16,25;0,002777778;0,322222222;0,02;8;30;12;30;4;;;;;;;;;;;
16,25;0,002777778;0,322222222;0,02;8;50;12;30;4;;;;;;;;;;;
16,8056;0,002777778;0,333333333;0,03;8;50;12;50;4;;;;;;;;;;;
16,8056;0,002777778;0,333333333;0,04;12;30;8;50;4;;;;;;;;;;;
16,9444;0,002777778;0,336111111;0,03;8;30;12;50;4;;;;;;;;;;;
17,0833;0,002777778;0,338888889;0,03;12;50;8;30;4;;;;;;;;;;;
17,3611;0,002777778;0,344444444;0,03;12;30;8;30;4;;;;;;;;;;;
17,5;0,002777778;0,347222222;0,04;12;50;12;30;4;;;;;;;;;;;
17,7778;0,002777778;0,352777778;0,04;12;30;12;30;4;;;;;;;;;;;
18,0556;0,002777778;0,358333333;0,02;8;30;8;30;4;;;;;;;;;;;
18,0556;0,002777778;0,358333333;0,02;12;30;12;50;8;;;;;;;;;;;
18,0556;0,002777778;0,358333333;0,02;8;50;8;30;4;;;;;;;;;;;
18,75;0,002777778;0,372222222;0,03;8;50;8;50;4;;;;;;;;;;;
18,8889;0,002777778;0,375;0,03;8;50;12;30;4;;;;;;;;;;;
19,0278;0,002777778;0,377777778;0,02;12;10;8;50;4;;;;;;;;;;;
19,0278;0,002777778;0,377777778;0,03;8;30;8;50;4;;;;;;;;;;;
19,1667;0,002777778;0,380555556;0,03;8;30;12;30;4;;;;;;;;;;;
19,7222;0,002777778;0,391666667;0,02;12;50;8;50;8;;;;;;;;;;;
19,7222;0,002777778;0,391666667;0,04;8;50;12;50;4;;;;;;;;;;;
19,8611;0,002777778;0,394444444;0,04;8;30;12;50;4;;;;;;;;;;;
19,8611;0,002777778;0,394444444;0,04;12;50;8;30;4;;;;;;;;;;;
20;0,002777778;0,397222222;0,03;12;10;12;50;4;;;;;;;;;;;
20;0,002777778;0,397222222;0,04;12;30;8;30;4;;;;;;;;;;;
20,9722;0,002777778;0,416666667;0,02;12;30;8;50;8;;;;;;;;;;;
20,9722;0,002777778;0,416666667;0,03;8;50;8;30;4;;;;;;;;;;;
21,25;0,002777778;0,422222222;0,03;8;30;8;30;4;;;;;;;;;;;
21,25;0,002777778;0,422222222;0,04;8;50;8;50;4;;;;;;;;;;;
21,5278;0,002777778;0,427777778;0,04;8;30;8;50;4;;;;;;;;;;;
21,9444;0,002777778;0,436111111;0,03;12;10;8;50;4;;;;;;;;;;;
21,9444;0,002777778;0,436111111;0,03;12;10;12;30;4;;;;;;;;;;;
22,2222;0,002777778;0,441666667;0,04;8;50;12;30;4;;;;;;;;;;;
22,3611;0,002777778;0,444444444;0,04;12;10;12;50;4;;;;;;;;;;;
22,3611;0,002777778;0,444444444;0,04;8;30;12;30;4;;;;;;;;;;;
23,8889;0,002777778;0,475;0,04;8;50;8;30;4;;;;;;;;;;;
24,0278;0,002777778;0,477777778;0,04;8;30;8;30;4;;;;;;;;;;;
24,5833;0,002777778;0,488888889;0,04;12;10;8;50;4;;;;;;;;;;;
24,8611;0,002777778;0,494444444;0,04;12;10;12;30;4;;;;;;;;;;;
10,6944;0,005555556;0,208333333;0,03;12;50;12;50;4;;;;;;;;;;;
11,6667;0,005555556;0,227777778;0,03;12;30;12;50;4;;;;;;;;;;;
14,1667;0,005555556;0,277777778;0,04;12;50;12;50;4;;;;;;;;;;;
14,7222;0,005555556;0,288888889;0,04;12;30;12;50;4;;;;;;;;;;;
17,0833;0,005555556;0,336111111;0,02;12;50;12;50;8;;;;;;;;;;;
17,2222;0,005555556;0,338888889;0,02;12;10;12;50;4;;;;;;;;;;;
20;0,005555556;0,394444444;0,02;12;10;12;30;4;;;;;;;;;;;
13,75;0,008333333;0,266666667;0,02;8;30;12;50;4;;;;;;;;;;;
14,8611;0,008333333;0,288888889;0,02;12;50;8;30;4;;;;;;;;;;;
15;0,008333333;0,291666667;0,02;12;30;8;30;4;;;;;;;;;;;
16,3889;0,008333333;0,319444444;0,02;8;30;8;50;4;;;;;;;;;;;
14,0278;0,011111111;0,269444444;0,02;8;50;12;50;4;;;;;;;;;;;
16,25;0,011111111;0,313888889;0,02;8;50;8;50;4;;;;;;;;;;;
12,0833;0,013888889;0,227777778;0,02;12;30;8;50;4;;;;;;;;;;;
11,8056;0,019444444;0,216666667;0,02;12;50;8;50;4;;;;;;;;;;;
13,3333;0,019444444;0,247222222;0,02;12;50;12;30;4;;;;;;;;;;;
13,4722;0,019444444;0,25;0,02;12;30;12;30;4;;;;;;;;;;;
10,4167;0,041666667;0,166666667;0,02;12;30;12;50;4;;;;;;;;;;;
10,4167;0,05;0,158333333;0,02;12;50;12;50;4;;;;;;;;;;;
Matches;total;524880;;;;;;;;;;;;;;;;;
258;;;;;;;;;;;;;;;;;;;
