EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
11,9444;0,016666667;0,222222222;0,008;10;50;10;;;;;;;;
11,9444;0,016666667;0,222222222;0,008;10;60;10;;;;;;;;
17,0833;0,016666667;0,325;0,004;6;20;10;;;;;;;;
17,6389;0,016666667;0,336111111;0,004;6;10;2;;;;;;;;
17,7778;0,016666667;0,338888889;0,004;6;10;4;;;;;;;;
17,9167;0,016666667;0,341666667;0,004;6;10;6;;;;;;;;
9,8611;0,019444444;0,177777778;0,008;10;50;2;;;;;;;;
9,8611;0,019444444;0,177777778;0,008;10;60;2;;;;;;;;
10;0,019444444;0,180555556;0,008;10;50;4;;;;;;;;
10;0,019444444;0,180555556;0,008;10;60;4;;;;;;;;
10,1389;0,019444444;0,183333333;0,008;10;50;6;;;;;;;;
10,1389;0,019444444;0,183333333;0,008;10;60;6;;;;;;;;
15,8333;0,019444444;0,297222222;0,004;6;20;8;;;;;;;;
16,8056;0,019444444;0,316666667;0,004;6;40;10;;;;;;;;
16,8056;0,019444444;0,316666667;0,004;6;50;10;;;;;;;;
16,9444;0,019444444;0,319444444;0,004;6;30;10;;;;;;;;
13,75;0,022222222;0,252777778;0,004;8;10;8;;;;;;;;
15,1389;0,022222222;0,280555556;0,004;8;10;10;;;;;;;;
15,5556;0,022222222;0,288888889;0,004;6;40;8;;;;;;;;
15,5556;0,022222222;0,288888889;0,004;6;50;8;;;;;;;;
15,6944;0,022222222;0,291666667;0,004;6;30;8;;;;;;;;
16,9444;0,022222222;0,316666667;0,004;6;60;10;;;;;;;;
15,6944;0,025;0,288888889;0,004;6;60;8;;;;;;;;
15,5556;0,027777778;0,283333333;0,004;6;20;2;;;;;;;;
15,6944;0,027777778;0,286111111;0,004;6;20;4;;;;;;;;
15,8333;0,027777778;0,288888889;0,004;6;20;6;;;;;;;;
13,0556;0,030555556;0,230555556;0,004;8;20;10;;;;;;;;
13,4722;0,030555556;0,238888889;0,004;8;10;2;;;;;;;;
13,6111;0,030555556;0,241666667;0,004;8;10;4;;;;;;;;
13,75;0,030555556;0,244444444;0,004;8;10;6;;;;;;;;
15,2778;0,030555556;0,275;0,004;6;40;2;;;;;;;;
15,2778;0,030555556;0,275;0,004;6;50;2;;;;;;;;
15,4167;0,030555556;0,277777778;0,004;6;30;2;;;;;;;;
15,4167;0,030555556;0,277777778;0,004;6;40;4;;;;;;;;
15,4167;0,030555556;0,277777778;0,004;6;50;4;;;;;;;;
15,5556;0,030555556;0,280555556;0,004;6;30;4;;;;;;;;
15,5556;0,030555556;0,280555556;0,004;6;40;6;;;;;;;;
15,5556;0,030555556;0,280555556;0,004;6;50;6;;;;;;;;
15,6944;0,030555556;0,283333333;0,004;6;30;6;;;;;;;;
11,6667;0,033333333;0,2;0,004;8;20;8;;;;;;;;
