EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
38,1944;0;0,763888889;0,016;4;40;10;;;;;;;;
38,1944;0;0,763888889;0,016;4;50;2;;;;;;;;
38,1944;0;0,763888889;0,016;4;50;4;;;;;;;;
38,1944;0;0,763888889;0,016;4;50;6;;;;;;;;
38,1944;0;0,763888889;0,016;4;50;8;;;;;;;;
38,1944;0;0,763888889;0,016;4;50;10;;;;;;;;
38,1944;0;0,763888889;0,016;4;60;2;;;;;;;;
38,1944;0;0,763888889;0,016;4;60;4;;;;;;;;
38,1944;0;0,763888889;0,016;4;60;6;;;;;;;;
38,1944;0;0,763888889;0,016;4;60;8;;;;;;;;
38,1944;0;0,763888889;0,016;4;60;10;;;;;;;;
21,25;0,002777778;0,422222222;0,008;10;60;8;;;;;;;;
21,3889;0,002777778;0,425;0,008;10;40;8;;;;;;;;
21,3889;0,002777778;0,425;0,008;10;50;8;;;;;;;;
21,5278;0,002777778;0,427777778;0,008;10;30;8;;;;;;;;
21,6667;0,002777778;0,430555556;0,004;8;20;10;;;;;;;;
22,0833;0,002777778;0,438888889;0,008;10;20;8;;;;;;;;
24,3056;0,002777778;0,483333333;0,004;8;10;10;;;;;;;;
26,1111;0,002777778;0,519444444;0,008;8;30;8;;;;;;;;
26,1111;0,002777778;0,519444444;0,008;8;40;8;;;;;;;;
26,1111;0,002777778;0,519444444;0,008;8;50;8;;;;;;;;
26,1111;0,002777778;0,519444444;0,008;8;60;8;;;;;;;;
26,25;0,002777778;0,522222222;0,004;6;50;8;;;;;;;;
26,25;0,002777778;0,522222222;0,004;6;60;8;;;;;;;;
26,3889;0,002777778;0,525;0,004;6;40;8;;;;;;;;
26,5278;0,002777778;0,527777778;0,004;6;30;8;;;;;;;;
26,5278;0,002777778;0,527777778;0,008;8;20;8;;;;;;;;
26,6667;0,002777778;0,530555556;0,004;6;20;8;;;;;;;;
27,5;0,002777778;0,547222222;0,008;10;10;8;;;;;;;;
30,4167;0,002777778;0,605555556;0,008;8;10;8;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;20;4;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;20;6;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;30;4;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;30;6;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;40;4;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;40;6;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;50;4;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;50;6;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;60;4;;;;;;;;
31,9444;0,002777778;0,636111111;0,008;6;60;6;;;;;;;;
32,6389;0,002777778;0,65;0,016;10;10;2;;;;;;;;
32,6389;0,002777778;0,65;0,016;10;10;4;;;;;;;;
32,6389;0,002777778;0,65;0,016;10;10;6;;;;;;;;
32,7778;0,002777778;0,652777778;0,016;8;40;2;;;;;;;;
32,7778;0,002777778;0,652777778;0,016;8;40;4;;;;;;;;
32,7778;0,002777778;0,652777778;0,016;8;40;6;;;;;;;;
32,7778;0,002777778;0,652777778;0,016;8;50;2;;;;;;;;
32,7778;0,002777778;0,652777778;0,016;8;50;4;;;;;;;;
32,7778;0,002777778;0,652777778;0,016;8;50;6;;;;;;;;
32,7778;0,002777778;0,652777778;0,016;8;60;2;;;;;;;;
32,7778;0,002777778;0,652777778;0,016;8;60;4;;;;;;;;
