EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
18,4722;0;0,369444444;0,01;10;30;4;;;;;;;;
18,4722;0;0,369444444;0,01;10;30;6;;EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR
18,4722;0;0,369444444;0,01;10;40;4;;18,4722;0;0,369444444;0,01;10;30;4
18,4722;0;0,369444444;0,01;10;40;6;;;;;;;;
18,4722;0;0,369444444;0,01;10;50;2;;;;;;;;
18,4722;0;0,369444444;0,01;10;50;4;;Matches;total;432000;;;;
18,4722;0;0,369444444;0,01;10;50;6;;3528;;;;;;
18,4722;0;0,369444444;0,01;10;60;2;;;;;;;;
18,4722;0;0,369444444;0,01;10;60;4;;0,008166667;;;;;;
18,4722;0;0,369444444;0,01;10;60;6;;;;;;;;
18,6111;0;0,372222222;0,01;10;30;8;;;;;;;;
18,6111;0;0,372222222;0,01;10;40;8;;;;;;;;
18,6111;0;0,372222222;0,01;10;50;8;;;;;;;;
18,6111;0;0,372222222;0,01;10;60;8;;;;;;;;
18,8889;0;0,377777778;0,01;10;30;10;;;;;;;;
18,8889;0;0,377777778;0,01;10;40;10;;;;;;;;
18,8889;0;0,377777778;0,01;10;50;10;;;;;;;;
18,8889;0;0,377777778;0,01;10;60;10;;;;;;;;
19,0278;0;0,380555556;0,005;6;20;10;;;;;;;;
19,0278;0;0,380555556;0,01;10;20;4;;;;;;;;
19,0278;0;0,380555556;0,01;10;20;6;;;;;;;;
19,1667;0;0,383333333;0,01;10;20;8;;;;;;;;
19,4444;0;0,388888889;0,01;10;20;10;;;;;;;;
21,3889;0;0,427777778;0,01;10;10;4;;;;;;;;
21,3889;0;0,427777778;0,01;10;10;6;;;;;;;;
21,5278;0;0,430555556;0,005;6;10;10;;;;;;;;
21,5278;0;0,430555556;0,01;10;10;8;;;;;;;;
21,5278;0;0,430555556;0,01;10;10;10;;;;;;;;
22,7778;0;0,455555556;0,01;8;40;4;;;;;;;;
22,7778;0;0,455555556;0,01;8;40;6;;;;;;;;
22,7778;0;0,455555556;0,01;8;50;4;;;;;;;;
22,7778;0;0,455555556;0,01;8;50;6;;;;;;;;
22,7778;0;0,455555556;0,01;8;60;4;;;;;;;;
22,7778;0;0,455555556;0,01;8;60;6;;;;;;;;
22,9167;0;0,458333333;0,01;8;30;4;;;;;;;;
22,9167;0;0,458333333;0,01;8;30;6;;;;;;;;
22,9167;0;0,458333333;0,01;8;40;8;;;;;;;;
22,9167;0;0,458333333;0,01;8;40;10;;;;;;;;
22,9167;0;0,458333333;0,01;8;50;8;;;;;;;;
22,9167;0;0,458333333;0,01;8;50;10;;;;;;;;
22,9167;0;0,458333333;0,01;8;60;8;;;;;;;;
22,9167;0;0,458333333;0,01;8;60;10;;;;;;;;
23,0556;0;0,461111111;0,01;8;30;8;;;;;;;;
23,0556;0;0,461111111;0,01;8;30;10;;;;;;;;
23,3333;0;0,466666667;0,01;8;20;4;;;;;;;;
23,3333;0;0,466666667;0,01;8;20;6;;;;;;;;
23,4722;0;0,469444444;0,01;8;20;8;;;;;;;;
23,4722;0;0,469444444;0,01;8;20;10;;;;;;;;
25,2778;0;0,505555556;0,015;10;30;2;;;;;;;;
25,2778;0;0,505555556;0,015;10;30;4;;;;;;;;
25,2778;0;0,505555556;0,015;10;30;6;;;;;;;;
25,2778;0;0,505555556;0,015;10;40;2;;;;;;;;
25,2778;0;0,505555556;0,015;10;40;4;;;;;;;;
25,2778;0;0,505555556;0,015;10;40;6;;;;;;;;
25,2778;0;0,505555556;0,015;10;50;2;;;;;;;;
25,2778;0;0,505555556;0,015;10;50;4;;;;;;;;
25,2778;0;0,505555556;0,015;10;50;6;;;;;;;;
25,2778;0;0,505555556;0,015;10;60;2;;;;;;;;
25,2778;0;0,505555556;0,015;10;60;4;;;;;;;;
25,2778;0;0,505555556;0,015;10;60;6;;;;;;;;
25,4167;0;0,508333333;0,01;8;10;4;;;;;;;;
25,4167;0;0,508333333;0,01;8;10;6;;;;;;;;
25,4167;0;0,508333333;0,015;10;20;2;;;;;;;;
25,4167;0;0,508333333;0,015;10;20;4;;;;;;;;
25,4167;0;0,508333333;0,015;10;20;6;;;;;;;;
25,4167;0;0,508333333;0,015;10;30;8;;;;;;;;
25,4167;0;0,508333333;0,015;10;40;8;;;;;;;;
25,4167;0;0,508333333;0,015;10;50;8;;;;;;;;
25,4167;0;0,508333333;0,015;10;60;8;;;;;;;;
25,5556;0;0,511111111;0,01;8;10;8;;;;;;;;
25,5556;0;0,511111111;0,01;8;10;10;;;;;;;;
25,5556;0;0,511111111;0,015;10;20;8;;;;;;;;
25,5556;0;0,511111111;0,015;10;30;10;;;;;;;;
25,5556;0;0,511111111;0,015;10;40;10;;;;;;;;
25,5556;0;0,511111111;0,015;10;50;10;;;;;;;;
25,5556;0;0,511111111;0,015;10;60;10;;;;;;;;
25,6944;0;0,513888889;0,015;10;20;10;;;;;;;;
27,7778;0;0,555555556;0,005;4;20;10;;;;;;;;
