EER;FMR;FNMR;THR;GDTHR;GAngTHR;LDTHR;LAngTHR;MtiaCount;;;;;;;;;;;
35,6944;0;0,713888889;0,03;8;10;8;30;12;;;;;;;;;;;
35,6944;0;0,713888889;0,03;8;10;12;30;12;;;;;;;;;;;
35,6944;0;0,713888889;0,04;4;10;4;50;4;;;;;;;;;;;
35,6944;0;0,713888889;0,04;8;10;8;30;12;;;;;;;;;;;
35,6944;0;0,713888889;0,04;8;10;12;30;12;;;;;;;;;;;
35,8333;0;0,716666667;0,02;4;10;8;10;4;;;;;;;;;;;
35,8333;0;0,716666667;0,02;4;10;12;10;4;;;;;;;;;;;
35,8333;0;0,716666667;0,02;4;30;8;10;4;;;;;;;;;;;
35,8333;0;0,716666667;0,02;4;30;12;10;4;;;;;;;;;;;
35,8333;0;0,716666667;0,02;4;50;4;50;8;;;;;;;;;;;
35,8333;0;0,716666667;0,02;4;50;8;10;4;;;;;;;;;;;
35,8333;0;0,716666667;0,02;4;50;12;10;4;;;;;;;;;;;
35,8333;0;0,716666667;0,03;4;50;4;50;8;;;;;;;;;;;
35,8333;0;0,716666667;0,04;4;10;4;30;4;;;;;;;;;;;
35,9722;0;0,719444444;0,02;12;10;12;10;8;;;;;;;;;;;
35,9722;0;0,719444444;0,02;4;30;4;50;8;;;;;;;;;;;
35,9722;0;0,719444444;0,02;8;30;4;30;12;;;;;;;;;;;
35,9722;0;0,719444444;0,02;8;30;4;50;12;;;;;;;;;;;
35,9722;0;0,719444444;0,02;8;30;12;10;8;;;;;;;;;;;
35,9722;0;0,719444444;0,02;12;30;12;10;8;;;;;;;;;;;
35,9722;0;0,719444444;0,02;4;50;4;30;8;;;;;;;;;;;
35,9722;0;0,719444444;0,02;8;50;4;30;12;;;;;;;;;;;
35,9722;0;0,719444444;0,02;8;50;4;50;12;;;;;;;;;;;
35,9722;0;0,719444444;0,02;8;50;12;10;8;;;;;;;;;;;
35,9722;0;0,719444444;0,02;12;50;12;10;8;;;;;;;;;;;
35,9722;0;0,719444444;0,03;4;30;4;50;8;;;;;;;;;;;
35,9722;0;0,719444444;0,03;8;30;4;30;12;;;;;;;;;;;
35,9722;0;0,719444444;0,03;8;30;4;50;12;;;;;;;;;;;
35,9722;0;0,719444444;0,03;4;50;4;30;8;;;;;;;;;;;
35,9722;0;0,719444444;0,03;8;50;4;30;12;;;;;;;;;;;
35,9722;0;0,719444444;0,03;8;50;4;50;12;;;;;;;;;;;
35,9722;0;0,719444444;0,04;8;30;4;30;12;;;;;;;;;;;
35,9722;0;0,719444444;0,04;8;30;4;50;12;;;;;;;;;;;
35,9722;0;0,719444444;0,04;8;50;4;30;12;;;;;;;;;;;
35,9722;0;0,719444444;0,04;8;50;4;50;12;;;;;;;;;;;
36,1111;0;0,722222222;0,02;8;10;12;10;8;;;;;;;;;;;
36,1111;0;0,722222222;0,02;4;30;4;30;8;;;;;;;;;;;
36,1111;0;0,722222222;0,03;8;10;4;10;4;;;;;;;;;;;
36,1111;0;0,722222222;0,03;12;10;4;10;4;;;;;;;;;;;
36,1111;0;0,722222222;0,03;4;30;4;30;8;;;;;;;;;;;
36,1111;0;0,722222222;0,03;8;30;4;10;4;;;;;;;;;;;
36,1111;0;0,722222222;0,03;12;30;4;10;4;;;;;;;;;;;
36,1111;0;0,722222222;0,03;8;50;4;10;4;;;;;;;;;;;
36,1111;0;0,722222222;0,03;12;50;4;10;4;;;;;;;;;;;
36,25;0;0,725;0,02;12;10;8;10;8;;;;;;;;;;;
36,25;0;0,725;0,02;8;30;8;10;8;;;;;;;;;;;
36,25;0;0,725;0,02;12;30;8;10;8;;;;;;;;;;;
36,25;0;0,725;0,02;8;50;8;10;8;;;;;;;;;;;
36,25;0;0,725;0,02;12;50;8;10;8;;;;;;;;;;;
36,25;0;0,725;0,03;12;10;12;10;8;;;;;;;;;;;
36,25;0;0,725;0,03;8;30;12;10;8;;;;;;;;;;;
36,25;0;0,725;0,03;12;30;12;10;8;;;;;;;;;;;
36,25;0;0,725;0,03;8;50;12;10;8;;;;;;;;;;;
36,25;0;0,725;0,03;12;50;12;10;8;;;;;;;;;;;
36,25;0;0,725;0,04;12;10;12;10;8;;;;;;;;;;;
36,25;0;0,725;0,04;8;30;12;10;8;;;;;;;;;;;
36,25;0;0,725;0,04;12;30;12;10;8;;;;;;;;;;;
36,25;0;0,725;0,04;8;50;12;10;8;;;;;;;;;;;
36,25;0;0,725;0,04;12;50;12;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,02;8;10;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,02;12;10;4;50;12;;;;;;;;;;;
36,3889;0;0,727777778;0,03;8;10;12;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,03;12;10;4;50;12;;;;;;;;;;;
36,3889;0;0,727777778;0,03;12;10;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,03;8;30;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,03;12;30;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,03;8;50;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,03;12;50;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,04;8;10;12;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,04;12;10;4;50;12;;;;;;;;;;;
36,3889;0;0,727777778;0,04;12;10;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,04;8;30;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,04;12;30;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,04;4;50;4;50;8;;;;;;;;;;;
36,3889;0;0,727777778;0,04;8;50;8;10;8;;;;;;;;;;;
36,3889;0;0,727777778;0,04;12;50;8;10;8;;;;;;;;;;;
36,5278;0;0,730555556;0,02;4;10;4;10;4;;;;;;;;;;;
36,5278;0;0,730555556;0,02;4;10;8;30;8;;;;;;;;;;;
36,5278;0;0,730555556;0,02;4;10;12;30;8;;;;;;;;;;;
36,5278;0;0,730555556;0,02;12;10;4;30;12;;;;;;;;;;;
36,5278;0;0,730555556;0,02;4;30;4;10;4;;;;;;;;;;;
36,5278;0;0,730555556;0,02;4;50;4;10;4;;;;;;;;;;;
36,5278;0;0,730555556;0,03;4;10;8;10;4;;;;;;;;;;;
36,5278;0;0,730555556;0,03;4;10;12;10;4;;;;;;;;;;;
36,5278;0;0,730555556;0,03;8;10;8;10;8;;;;;;;;;;;
36,5278;0;0,730555556;0,03;12;10;4;30;12;;;;;;;;;;;
36,5278;0;0,730555556;0,03;4;30;8;10;4;;;;;;;;;;;
36,5278;0;0,730555556;0,03;4;30;12;10;4;;;;;;;;;;;
36,5278;0;0,730555556;0,03;4;50;8;10;4;;;;;;;;;;;
36,5278;0;0,730555556;0,03;4;50;12;10;4;;;;;;;;;;;
36,5278;0;0,730555556;0,04;8;10;8;10;8;;;;;;;;;;;
36,5278;0;0,730555556;0,04;12;10;4;30;12;;;;;;;;;;;
36,5278;0;0,730555556;0,04;4;30;4;50;8;;;;;;;;;;;
36,5278;0;0,730555556;0,04;4;50;4;30;8;;;;;;;;;;;
36,6667;0;0,733333333;0,02;4;10;8;50;8;;;;;;;;;;;
36,6667;0;0,733333333;0,02;4;10;12;50;8;;;;;;;;;;;
36,6667;0;0,733333333;0,03;4;10;8;30;8;;;;;;;;;;;
36,6667;0;0,733333333;0,03;4;10;12;30;8;;;;;;;;;;;
36,6667;0;0,733333333;0,04;4;30;4;30;8;;;;;;;;;;;
36,8056;0;0,736111111;0,03;4;10;8;50;8;;;;;;;;;;;
36,8056;0;0,736111111;0,03;4;10;12;50;8;;;;;;;;;;;
36,8056;0;0,736111111;0,04;4;10;12;30;8;;;;;;;;;;;
36,8056;0;0,736111111;0,04;8;10;4;10;4;;;;;;;;;;;
36,8056;0;0,736111111;0,04;12;10;4;10;4;;;;;;;;;;;
36,8056;0;0,736111111;0,04;8;30;4;10;4;;;;;;;;;;;
36,8056;0;0,736111111;0,04;12;30;4;10;4;;;;;;;;;;;
36,8056;0;0,736111111;0,04;8;50;4;10;4;;;;;;;;;;;
36,8056;0;0,736111111;0,04;12;50;4;10;4;;;;;;;;;;;
36,9444;0;0,738888889;0,04;4;10;8;30;8;;;;;;;;;;;
36,9444;0;0,738888889;0,04;4;10;12;50;8;;;;;;;;;;;
37,0833;0;0,741666667;0,04;4;10;8;10;4;;;;;;;;;;;
37,0833;0;0,741666667;0,04;4;10;8;50;8;;;;;;;;;;;
37,0833;0;0,741666667;0,04;4;10;12;10;4;;;;;;;;;;;
37,0833;0;0,741666667;0,04;4;30;8;10;4;;;;;;;;;;;
37,0833;0;0,741666667;0,04;4;30;12;10;4;;;;;;;;;;;
37,0833;0;0,741666667;0,04;4;50;8;10;4;;;;;;;;;;;
37,0833;0;0,741666667;0,04;4;50;12;10;4;;;;;;;;;;;
37,2222;0;0,744444444;0,02;8;10;4;50;12;;;;;;;;;;;
37,2222;0;0,744444444;0,03;8;10;4;50;12;;;;;;;;;;;
37,2222;0;0,744444444;0,04;8;10;4;50;12;;;;;;;;;;;
37,5;0;0,75;0,02;4;10;4;50;8;;;;;;;;;;;
37,5;0;0,75;0,03;4;10;4;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;4;10;4;50;8;;;;;;;;;;;
37,5;0;0,75;0,03;4;30;4;10;4;;;;;;;;;;;
37,5;0;0,75;0,03;4;50;4;10;4;;;;;;;;;;;
37,6389;0;0,752777778;0,02;4;10;4;30;8;;;;;;;;;;;
37,6389;0;0,752777778;0,02;8;10;4;30;12;;;;;;;;;;;
37,6389;0;0,752777778;0,03;4;10;4;30;8;;;;;;;;;;;
37,6389;0;0,752777778;0,03;8;10;4;30;12;;;;;;;;;;;
37,6389;0;0,752777778;0,04;8;10;4;30;12;;;;;;;;;;;
37,7778;0;0,755555556;0,04;4;10;4;50;8;;;;;;;;;;;
37,9167;0;0,758333333;0,02;8;10;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,02;12;10;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,02;8;30;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,02;12;30;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,02;8;50;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,02;12;50;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,03;8;10;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,03;12;10;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,03;8;30;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,03;12;30;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,03;8;50;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,03;12;50;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,04;4;10;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,04;4;10;4;30;8;;;;;;;;;;;
37,9167;0;0,758333333;0,04;8;10;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,04;12;10;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,04;4;30;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,04;8;30;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,04;12;30;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,04;4;50;4;10;4;;;;;;;;;;;
37,9167;0;0,758333333;0,04;8;50;4;10;8;;;;;;;;;;;
37,9167;0;0,758333333;0,04;12;50;4;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,02;4;10;8;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,02;4;10;12;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,02;4;30;8;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,02;4;30;12;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,02;4;30;12;50;12;;;;;;;;;;;
38,0556;0;0,761111111;0,02;4;50;8;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,02;4;50;12;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,02;4;50;12;50;12;;;;;;;;;;;
38,0556;0;0,761111111;0,03;4;10;8;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,03;4;10;12;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,03;4;30;8;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,03;4;30;12;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,03;4;30;12;50;12;;;;;;;;;;;
38,0556;0;0,761111111;0,03;4;50;8;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,03;4;50;12;10;8;;;;;;;;;;;
38,0556;0;0,761111111;0,03;4;50;12;50;12;;;;;;;;;;;
38,0556;0;0,761111111;0,04;4;30;12;50;12;;;;;;;;;;;
38,0556;0;0,761111111;0,04;4;50;12;50;12;;;;;;;;;;;
38,1944;0;0,763888889;0,02;4;30;8;50;12;;;;;;;;;;;
38,1944;0;0,763888889;0,02;4;50;8;50;12;;;;;;;;;;;
38,1944;0;0,763888889;0,03;4;30;8;50;12;;;;;;;;;;;
38,1944;0;0,763888889;0,03;4;50;8;50;12;;;;;;;;;;;
38,1944;0;0,763888889;0,04;4;10;8;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,04;4;10;12;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,04;4;30;8;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,04;4;30;8;50;12;;;;;;;;;;;
38,1944;0;0,763888889;0,04;4;30;12;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,04;4;50;8;10;8;;;;;;;;;;;
38,1944;0;0,763888889;0,04;4;50;8;50;12;;;;;;;;;;;
38,1944;0;0,763888889;0,04;4;50;12;10;8;;;;;;;;;;;
38,4722;0;0,769444444;0,02;4;30;8;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,02;4;30;12;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,02;12;30;8;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,02;12;30;12;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,02;4;50;8;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,02;4;50;12;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,02;12;50;8;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,02;12;50;12;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,03;4;30;8;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,03;4;30;12;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,03;12;30;8;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,03;12;30;12;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,03;4;50;8;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,03;4;50;12;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,03;12;50;8;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,03;12;50;12;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,04;4;30;8;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,04;4;30;12;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,04;12;30;8;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,04;12;30;12;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,04;4;50;8;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,04;4;50;12;30;12;;;;;;;;;;;
38,4722;0;0,769444444;0,04;12;50;8;10;12;;;;;;;;;;;
38,4722;0;0,769444444;0,04;12;50;12;10;12;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;10;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;30;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;30;4;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;50;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,02;4;50;4;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,03;4;10;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,03;4;30;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,03;4;30;4;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,03;4;50;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,03;4;50;4;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,04;4;10;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,04;4;30;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,04;4;30;4;50;12;;;;;;;;;;;
38,6111;0;0,772222222;0,04;4;50;4;10;8;;;;;;;;;;;
38,6111;0;0,772222222;0,04;4;50;4;50;12;;;;;;;;;;;
38,75;0;0,775;0,02;12;10;8;10;12;;;;;;;;;;;
38,75;0;0,775;0,02;12;10;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,02;8;30;8;10;12;;;;;;;;;;;
38,75;0;0,775;0,02;8;30;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,02;8;50;8;10;12;;;;;;;;;;;
38,75;0;0,775;0,02;8;50;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,03;12;10;8;10;12;;;;;;;;;;;
38,75;0;0,775;0,03;12;10;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,03;8;30;8;10;12;;;;;;;;;;;
38,75;0;0,775;0,03;8;30;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,03;8;50;8;10;12;;;;;;;;;;;
38,75;0;0,775;0,03;8;50;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,04;12;10;8;10;12;;;;;;;;;;;
38,75;0;0,775;0,04;12;10;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,04;8;30;8;10;12;;;;;;;;;;;
38,75;0;0,775;0,04;8;30;12;10;12;;;;;;;;;;;
38,75;0;0,775;0,04;8;50;8;10;12;;;;;;;;;;;
38,75;0;0,775;0,04;8;50;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;10;8;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;10;12;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;8;10;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;8;10;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;30;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,02;4;50;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;10;8;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;10;12;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;8;10;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;8;10;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;30;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,03;4;50;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;10;8;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;10;12;50;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;8;10;8;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;8;10;12;10;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;30;4;30;12;;;;;;;;;;;
38,8889;0;0,777777778;0,04;4;50;4;30;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;10;4;50;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;10;8;30;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;4;10;12;30;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;12;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;12;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,02;12;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;10;4;50;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;10;8;30;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;4;10;12;30;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;12;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;12;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,03;12;50;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;10;4;50;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;10;8;30;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;4;10;12;30;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;12;10;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;12;30;4;10;12;;;;;;;;;;;
39,0278;0;0,780555556;0,04;12;50;4;10;12;;;;;;;;;;;
39,1667;0;0,783333333;0,02;4;10;4;30;12;;;;;;;;;;;
39,1667;0;0,783333333;0,02;8;10;4;10;12;;;;;;;;;;;
39,1667;0;0,783333333;0,02;8;30;4;10;12;;;;;;;;;;;
39,1667;0;0,783333333;0,02;8;50;4;10;12;;;;;;;;;;;
39,1667;0;0,783333333;0,03;4;10;4;30;12;;;;;;;;;;;
39,1667;0;0,783333333;0,03;8;10;4;10;12;;;;;;;;;;;
39,1667;0;0,783333333;0,03;8;30;4;10;12;;;;;;;;;;;
39,1667;0;0,783333333;0,03;8;50;4;10;12;;;;;;;;;;;
39,1667;0;0,783333333;0,04;4;10;4;30;12;;;;;;;;;;;
39,1667;0;0,783333333;0,04;8;10;4;10;12;;;;;;;;;;;
39,1667;0;0,783333333;0,04;8;30;4;10;12;;;;;;;;;;;
39,1667;0;0,783333333;0,04;8;50;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,02;4;10;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,02;4;10;8;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,02;4;10;12;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,02;4;30;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,02;4;30;8;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,02;4;30;12;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,02;4;50;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,02;4;50;8;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,02;4;50;12;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,03;4;10;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,03;4;10;8;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,03;4;10;12;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,03;4;30;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,03;4;30;8;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,03;4;30;12;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,03;4;50;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,03;4;50;8;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,03;4;50;12;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,04;4;10;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,04;4;10;8;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,04;4;10;12;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,04;4;30;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,04;4;30;8;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,04;4;30;12;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,04;4;50;4;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,04;4;50;8;10;12;;;;;;;;;;;
39,4444;0;0,788888889;0,04;4;50;12;10;12;;;;;;;;;;;
18,0556;0,002777778;0,358333333;0,04;12;50;12;50;4;;;;;;;;;;;
18,1944;0,002777778;0,361111111;0,04;12;30;12;50;4;;;;;;;;;;;
19,0278;0,002777778;0,377777778;0,02;12;30;8;30;4;;;;;;;;;;;
19,0278;0,002777778;0,377777778;0,04;12;50;8;50;4;;;;;;;;;;;
19,1667;0,002777778;0,380555556;0,03;12;50;12;30;4;;;;;;;;;;;
19,3056;0,002777778;0,383333333;0,02;8;30;12;30;4;;;;;;;;;;;
19,3056;0,002777778;0,383333333;0,02;8;50;12;30;4;;;;;;;;;;;
19,3056;0,002777778;0,383333333;0,03;12;30;12;30;4;;;;;;;;;;;
19,3056;0,002777778;0,383333333;0,03;8;50;12;50;4;;;;;;;;;;;
19,5833;0,002777778;0,388888889;0,03;8;30;12;50;4;;;;;;;;;;;
19,7222;0,002777778;0,391666667;0,04;12;30;12;30;4;;;;;;;;;;;
19,7222;0,002777778;0,391666667;0,04;12;50;12;30;4;;;;;;;;;;;
20;0,002777778;0,397222222;0,03;12;50;8;30;4;;;;;;;;;;;
20,4167;0,002777778;0,405555556;0,04;12;50;8;30;4;;;;;;;;;;;
20,5556;0,002777778;0,408333333;0,02;8;30;8;30;4;;;;;;;;;;;
20,5556;0,002777778;0,408333333;0,02;12;30;12;50;8;;;;;;;;;;;
20,6944;0,002777778;0,411111111;0,03;8;30;12;30;4;;;;;;;;;;;
20,6944;0,002777778;0,411111111;0,03;12;30;12;50;8;;;;;;;;;;;
20,6944;0,002777778;0,411111111;0,03;8;50;12;30;4;;;;;;;;;;;
20,6944;0,002777778;0,411111111;0,03;12;50;12;50;8;;;;;;;;;;;
20,8333;0,002777778;0,413888889;0,02;12;10;12;30;4;;;;;;;;;;;
20,9722;0,002777778;0,416666667;0,04;8;50;8;50;4;;;;;;;;;;;
21,1111;0,002777778;0,419444444;0,04;12;30;12;50;8;;;;;;;;;;;
21,1111;0,002777778;0,419444444;0,04;12;50;12;50;8;;;;;;;;;;;
21,25;0,002777778;0,422222222;0,02;12;10;8;50;4;;;;;;;;;;;
21,3889;0,002777778;0,425;0,03;8;50;8;30;4;;;;;;;;;;;
22,2222;0,002777778;0,441666667;0,02;12;50;12;30;8;;;;;;;;;;;
22,3611;0,002777778;0,444444444;0,02;12;30;12;30;8;;;;;;;;;;;
22,5;0,002777778;0,447222222;0,03;12;50;12;30;8;;;;;;;;;;;
22,5;0,002777778;0,447222222;0,04;8;50;8;30;4;;;;;;;;;;;
22,6389;0,002777778;0,45;0,03;12;30;12;30;8;;;;;;;;;;;
22,7778;0,002777778;0,452777778;0,04;12;30;12;30;8;;;;;;;;;;;
22,7778;0,002777778;0,452777778;0,04;12;50;12;30;8;;;;;;;;;;;
23,1944;0,002777778;0,461111111;0,02;12;30;4;50;4;;;;;;;;;;;
23,1944;0,002777778;0,461111111;0,02;12;50;4;50;4;;;;;;;;;;;
26,9444;0,002777778;0,536111111;0,02;12;10;4;50;4;;;;;;;;;;;
17,5;0,005555556;0,344444444;0,03;12;30;12;50;4;;;;;;;;;;;
18,3333;0,005555556;0,361111111;0,02;8;50;12;50;4;;;;;;;;;;;
18,6111;0,005555556;0,366666667;0,02;8;30;12;50;4;;;;;;;;;;;
19,1667;0,005555556;0,377777778;0,02;12;50;8;30;4;;;;;;;;;;;
19,5833;0,005555556;0,386111111;0,02;8;30;8;50;4;;;;;;;;;;;
20,2778;0,005555556;0,4;0,02;12;10;12;50;4;;;;;;;;;;;
20,5556;0,005555556;0,405555556;0,03;8;50;8;50;4;;;;;;;;;;;
20,6944;0,005555556;0,408333333;0,02;8;50;8;30;4;;;;;;;;;;;
20,6944;0,005555556;0,408333333;0,02;12;50;12;50;8;;;;;;;;;;;
19,1667;0,008333333;0,375;0,03;12;30;8;50;4;;;;;;;;;;;
17,6389;0,011111111;0,341666667;0,03;12;50;12;50;4;;;;;;;;;;;
19,7222;0,011111111;0,383333333;0,02;8;50;8;50;4;;;;;;;;;;;
17,9167;0,013888889;0,344444444;0,02;12;30;8;50;4;;;;;;;;;;;
18,6111;0,013888889;0,358333333;0,02;12;30;12;30;4;;;;;;;;;;;
