EER;FMR;FNMR;THR;GDTHR;GAngTHRLDTHR;LAngTHR;;;;;;;;;;;;
16,5278;0;0,330555556;10;4;50;12;10;;;;;;;;;;;
16,5278;0;0,330555556;10;8;50;4;10;;;;;;;;;;;
16,5278;0;0,330555556;30;12;10;4;50;;;;;;;;;;;
16,5278;0;0,330555556;30;8;30;4;50;;;;;;;;;;;
16,6667;0;0,333333333;10;4;10;4;50;;;;;;;;;;;
16,6667;0;0,333333333;10;8;30;4;10;;;;;;;;;;;
16,6667;0;0,333333333;10;4;50;8;10;;;;;;;;;;;
16,6667;0;0,333333333;50;12;50;12;50;;;;;;;;;;;
16,8056;0;0,336111111;10;4;30;12;10;;;;;;;;;;;
16,8056;0;0,336111111;30;8;50;4;30;;;;;;;;;;;
16,9444;0;0,338888889;10;4;10;4;30;;;;;;;;;;;
16,9444;0;0,338888889;10;4;30;8;10;;;;;;;;;;;
17,0833;0;0,341666667;30;8;30;4;30;;;;;;;;;;;
17,2222;0;0,344444444;30;12;10;4;30;;;;;;;;;;;
17,2222;0;0,344444444;50;12;50;8;50;;;;;;;;;;;
17,2222;0;0,344444444;50;12;50;12;30;;;;;;;;;;;
17,6389;0;0,352777778;50;12;30;12;50;;;;;;;;;;;
17,7778;0;0,355555556;10;8;10;4;10;;;;;;;;;;;
17,7778;0;0,355555556;30;8;10;12;50;;;;;;;;;;;
18,0556;0;0,361111111;50;12;30;12;30;;;;;;;;;;;
18,0556;0;0,361111111;50;12;50;8;30;;;;;;;;;;;
18,4722;0;0,369444444;10;4;10;12;10;;;;;;;;;;;
18,4722;0;0,369444444;30;8;10;12;30;;;;;;;;;;;
18,4722;0;0,369444444;50;12;30;8;50;;;;;;;;;;;
18,6111;0;0,372222222;10;4;10;8;10;;;;;;;;;;;
18,6111;0;0,372222222;30;8;10;8;50;;;;;;;;;;;
18,8889;0;0,377777778;30;8;50;12;10;;;;;;;;;;;
19,0278;0;0,380555556;30;8;30;12;10;;;;;;;;;;;
19,1667;0;0,383333333;30;8;10;8;30;;;;;;;;;;;
19,1667;0;0,383333333;50;12;30;8;30;;;;;;;;;;;
19,3056;0;0,386111111;30;12;50;4;10;;;;;;;;;;;
19,4444;0;0,388888889;30;8;50;8;10;;;;;;;;;;;
19,5833;0;0,391666667;30;8;30;8;10;;;;;;;;;;;
19,7222;0;0,394444444;30;12;30;4;10;;;;;;;;;;;
19,8611;0;0,397222222;30;12;10;12;10;;;;;;;;;;;
20,1389;0;0,402777778;30;12;10;8;10;;;;;;;;;;;
20,2778;0;0,405555556;50;12;50;4;50;;;;;;;;;;;
20,6944;0;0,413888889;10;4;50;4;10;;;;;;;;;;;
20,8333;0;0,416666667;10;4;30;4;10;;;;;;;;;;;
20,8333;0;0,416666667;50;12;50;4;30;;;;;;;;;;;
20,9722;0;0,419444444;50;12;30;4;50;;;;;;;;;;;
21,3889;0;0,427777778;50;12;30;4;30;;;;;;;;;;;
22,0833;0;0,441666667;10;4;10;4;10;;;;;;;;;;;
22,6389;0;0,452777778;30;8;10;4;50;;;;;;;;;;;
22,7778;0;0,455555556;30;8;10;4;30;;;;;;;;;;;
23,4722;0;0,469444444;30;8;10;12;10;;;;;;;;;;;
23,4722;0;0,469444444;30;8;30;4;10;;;;;;;;;;;
23,4722;0;0,469444444;30;8;50;4;10;;;;;;;;;;;
23,4722;0;0,469444444;50;12;50;12;10;;;;;;;;;;;
23,6111;0;0,472222222;30;12;10;4;10;;;;;;;;;;;
23,6111;0;0,472222222;50;12;30;12;10;;;;;;;;;;;
23,75;0;0,475;50;12;50;8;10;;;;;;;;;;;
23,8889;0;0,477777778;30;8;10;8;10;;;;;;;;;;;
23,8889;0;0,477777778;50;12;30;8;10;;;;;;;;;;;
24,7222;0;0,494444444;50;8;50;12;50;;;;;;;;;;;
25;0;0,5;50;8;50;12;30;;;;;;;;;;;
25,1389;0;0,502777778;50;8;30;12;50;;;;;;;;;;;
25,2778;0;0,505555556;50;8;50;8;50;;;;;;;;;;;
25,4167;0;0,508333333;50;8;30;12;30;;;;;;;;;;;
25,5556;0;0,511111111;50;8;50;8;30;;;;;;;;;;;
25,6944;0;0,513888889;50;8;30;8;50;;;;;;;;;;;
25,9722;0;0,519444444;50;8;30;8;30;;;;;;;;;;;
26,5278;0;0,530555556;50;12;50;4;10;;;;;;;;;;;
26,6667;0;0,533333333;50;12;30;4;10;;;;;;;;;;;
27,0833;0;0,541666667;30;8;10;4;10;;;;;;;;;;;
28,4722;0;0,569444444;30;4;50;8;30;;;;;;;;;;;
28,4722;0;0,569444444;30;4;50;12;30;;;;;;;;;;;
28,4722;0;0,569444444;50;8;50;4;30;;;;;;;;;;;
28,4722;0;0,569444444;50;8;50;4;50;;;;;;;;;;;
28,6111;0;0,572222222;30;4;30;8;30;;;;;;;;;;;
28,6111;0;0,572222222;30;4;30;12;30;;;;;;;;;;;
28,6111;0;0,572222222;30;4;50;8;50;;;;;;;;;;;
28,6111;0;0,572222222;30;4;50;12;50;;;;;;;;;;;
28,6111;0;0,572222222;50;8;30;4;30;;;;;;;;;;;
28,6111;0;0,572222222;50;8;30;4;50;;;;;;;;;;;
28,75;0;0,575;30;4;30;8;50;;;;;;;;;;;
28,75;0;0,575;30;4;30;12;50;;;;;;;;;;;
29,1667;0;0,583333333;50;8;50;12;10;;;;;;;;;;;
29,3056;0;0,586111111;50;12;10;12;30;;;;;;;;;;;
29,3056;0;0,586111111;50;12;10;12;50;;;;;;;;;;;
29,3056;0;0,586111111;50;8;30;12;10;;;;;;;;;;;
29,4444;0;0,588888889;50;8;50;8;10;;;;;;;;;;;
29,5833;0;0,591666667;50;12;10;8;30;;;;;;;;;;;
29,5833;0;0,591666667;50;12;10;8;50;;;;;;;;;;;
29,5833;0;0,591666667;50;8;30;8;10;;;;;;;;;;;
30,4167;0;0,608333333;30;4;50;4;50;;;;;;;;;;;
30,5556;0;0,611111111;30;4;30;4;50;;;;;;;;;;;
30,5556;0;0,611111111;30;4;50;4;30;;;;;;;;;;;
30,6944;0;0,613888889;30;4;30;4;30;;;;;;;;;;;
30,6944;0;0,613888889;50;12;10;4;30;;;;;;;;;;;
30,6944;0;0,613888889;50;12;10;4;50;;;;;;;;;;;
31,25;0;0,625;50;12;10;12;10;;;;;;;;;;;
31,3889;0;0,627777778;50;12;10;8;10;;;;;;;;;;;
32,0833;0;0,641666667;30;4;30;8;10;;;;;;;;;;;
32,0833;0;0,641666667;30;4;30;12;10;;;;;;;;;;;
32,0833;0;0,641666667;30;4;50;8;10;;;;;;;;;;;
32,0833;0;0,641666667;30;4;50;12;10;;;;;;;;;;;
32,0833;0;0,641666667;50;8;50;4;10;;;;;;;;;;;
32,2222;0;0,644444444;50;8;30;4;10;;;;;;;;;;;
32,9167;0;0,658333333;50;12;10;4;10;;;;;;;;;;;
33,3333;0;0,666666667;30;4;10;8;30;;;;;;;;;;;
33,3333;0;0,666666667;30;4;10;8;50;;;;;;;;;;;
33,3333;0;0,666666667;30;4;10;12;30;;;;;;;;;;;
33,3333;0;0,666666667;30;4;10;12;50;;;;;;;;;;;
33,4722;0;0,669444444;30;4;30;4;10;;;;;;;;;;;
33,4722;0;0,669444444;30;4;50;4;10;;;;;;;;;;;
33,75;0;0,675;30;4;10;4;50;;;;;;;;;;;
33,8889;0;0,677777778;30;4;10;4;30;;;;;;;;;;;
34,0278;0;0,680555556;50;8;10;8;30;;;;;;;;;;;
34,0278;0;0,680555556;50;8;10;8;50;;;;;;;;;;;
34,0278;0;0,680555556;50;8;10;12;30;;;;;;;;;;;
34,0278;0;0,680555556;50;8;10;12;50;;;;;;;;;;;
34,8611;0;0,697222222;50;8;10;4;30;;;;;;;;;;;
34,8611;0;0,697222222;50;8;10;4;50;;;;;;;;;;;
35;0;0,7;30;4;10;8;10;;;;;;;;;;;
35;0;0,7;30;4;10;12;10;;;;;;;;;;;
35,4167;0;0,708333333;50;8;10;8;10;;;;;;;;;;;
35,4167;0;0,708333333;50;8;10;12;10;;;;;;;;;;;
35,5556;0;0,711111111;30;4;10;4;10;;;;;;;;;;;
35,9722;0;0,719444444;50;8;10;4;10;;;;;;;;;;;
36,3889;0;0,727777778;50;4;50;8;30;;;;;;;;;;;
36,3889;0;0,727777778;50;4;50;12;30;;;;;;;;;;;
36,5278;0;0,730555556;50;4;30;8;30;;;;;;;;;;;
36,5278;0;0,730555556;50;4;30;12;30;;;;;;;;;;;
36,5278;0;0,730555556;50;4;50;8;50;;;;;;;;;;;
36,5278;0;0,730555556;50;4;50;12;50;;;;;;;;;;;
36,6667;0;0,733333333;50;4;30;8;50;;;;;;;;;;;
36,6667;0;0,733333333;50;4;30;12;50;;;;;;;;;;;
36,8056;0;0,736111111;50;4;50;4;50;;;;;;;;;;;
36,9444;0;0,738888889;50;4;30;4;50;;;;;;;;;;;
36,9444;0;0,738888889;50;4;50;4;30;;;;;;;;;;;
37,0833;0;0,741666667;50;4;30;4;30;;;;;;;;;;;
37,6389;0;0,752777778;50;4;30;4;10;;;;;;;;;;;
37,6389;0;0,752777778;50;4;50;4;10;;;;;;;;;;;
37,7778;0;0,755555556;50;4;10;8;30;;;;;;;;;;;
37,7778;0;0,755555556;50;4;10;12;30;;;;;;;;;;;
37,7778;0;0,755555556;50;4;30;8;10;;;;;;;;;;;
37,7778;0;0,755555556;50;4;30;12;10;;;;;;;;;;;
37,7778;0;0,755555556;50;4;50;8;10;;;;;;;;;;;
37,7778;0;0,755555556;50;4;50;12;10;;;;;;;;;;;
37,9167;0;0,758333333;50;4;10;4;30;;;;;;;;;;;
37,9167;0;0,758333333;50;4;10;4;50;;;;;;;;;;;
37,9167;0;0,758333333;50;4;10;8;50;;;;;;;;;;;
37,9167;0;0,758333333;50;4;10;12;50;;;;;;;;;;;
38,4722;0;0,769444444;50;4;10;4;10;;;;;;;;;;;
38,6111;0;0,772222222;50;4;10;8;10;;;;;;;;;;;
38,6111;0;0,772222222;50;4;10;12;10;;;;;;;;;;;
6,25;0,002777778;0,122222222;30;12;30;12;50;;;;;;;;;;;
6,5278;0,002777778;0,127777778;30;12;30;8;50;;;;;;;;;;;
7,3611;0,002777778;0,144444444;10;4;50;12;30;;;;;;;;;;;
7,6389;0,002777778;0,15;10;4;30;12;30;;;;;;;;;;;
8,1944;0,002777778;0,161111111;10;8;10;4;50;;;;;;;;;;;
8,1944;0,002777778;0,161111111;10;4;50;8;30;;;;;;;;;;;
8,4722;0,002777778;0,166666667;10;4;30;8;30;;;;;;;;;;;
13,0556;0,002777778;0,258333333;10;12;10;8;10;;;;;;;;;;;
16,1111;0,002777778;0,319444444;10;12;50;4;10;;;;;;;;;;;
16,3889;0,002777778;0,325;10;12;30;4;10;;;;;;;;;;;
5,5556;0,005555556;0,105555556;30;12;50;12;50;;;;;;;;;;;
6,25;0,005555556;0,119444444;30;12;50;8;50;;;;;;;;;;;
7,0833;0,005555556;0,136111111;10;4;50;12;50;;;;;;;;;;;
7,5;0,005555556;0,144444444;10;4;30;12;50;;;;;;;;;;;
7,7778;0,005555556;0,15;10;4;50;8;50;;;;;;;;;;;
8,1944;0,005555556;0,158333333;10;4;30;8;50;;;;;;;;;;;
12,3611;0,005555556;0,241666667;10;12;10;12;10;;;;;;;;;;;
12,6389;0,005555556;0,247222222;10;8;30;12;10;;;;;;;;;;;
12,7778;0,005555556;0,25;10;12;30;8;10;;;;;;;;;;;
6,1111;0,008333333;0,113888889;10;12;10;4;30;;;;;;;;;;;
6,3889;0,008333333;0,119444444;10;8;30;4;30;;;;;;;;;;;
12,6389;0,008333333;0,244444444;10;8;50;12;10;;;;;;;;;;;
12,0833;0,011111111;0,230555556;10;12;30;12;10;;;;;;;;;;;
12,7778;0,011111111;0,244444444;10;12;50;8;10;;;;;;;;;;;
4,8611;0,013888889;0,083333333;10;8;10;8;30;;;;;;;;;;;
5,6944;0,016666667;0,097222222;10;12;10;4;50;;;;;;;;;;;
12,0833;0,016666667;0,225;10;12;50;12;10;;;;;;;;;;;
5;0,022222222;0,077777778;10;8;10;8;50;;;;;;;;;;;
5,4167;0,030555556;0,077777778;10;8;10;12;30;;;;;;;;;;;
6,9444;0,033333333;0,105555556;10;8;50;4;30;;;;;;;;;;;
6,9444;0,038888889;0,1;10;8;30;4;50;;;;;;;;;;;
5,9722;0,044444444;0,075;10;8;10;12;50;;;;;;;;;;;
6,1111;0,055555556;0,066666667;10;12;10;8;30;;;;;;;;;;;
7,7778;0,063888889;0,091666667;10;12;30;4;30;;;;;;;;;;;
7,9167;0,075;0,083333333;10;8;50;4;50;;;;;;;;;;;
7,6389;0,088888889;0,063888889;10;8;30;8;30;;;;;;;;;;;
8,8889;0,091666667;0,086111111;10;12;50;4;30;;;;;;;;;;;
7,5;0,094444444;0,055555556;10;12;10;8;50;;;;;;;;;;;
7,5;0,102777778;0,047222222;10;12;10;12;30;;;;;;;;;;;
9,5833;0,138888889;0,052777778;10;8;30;12;30;;;;;;;;;;;
10,4167;0,138888889;0,069444444;10;12;30;4;50;;;;;;;;;;;
9,8611;0,141666667;0,055555556;10;8;50;8;30;;;;;;;;;;;
10,5556;0,158333333;0,052777778;10;8;30;8;50;;;;;;;;;;;
10,4167;0,175;0,033333333;10;12;10;12;50;;;;;;;;;;;
12,7778;0,194444444;0,061111111;10;12;50;4;50;;;;;;;;;;;
12,9167;0,216666667;0,041666667;10;8;50;12;30;;;;;;;;;;;
13,1944;0,222222222;0,041666667;10;12;30;8;30;;;;;;;;;;;
13,4722;0,230555556;0,038888889;10;8;50;8;50;;;;;;;;;;;
14,0278;0,241666667;0,038888889;10;8;30;12;50;;;;;;;;;;;
17,7778;0,316666667;0,038888889;10;12;50;8;30;;;;;;;;;;;
18,6111;0,338888889;0,033333333;10;8;50;12;50;;;;;;;;;;;
19,5833;0,375;0,016666667;10;12;30;8;50;;;;;;;;;;;
21,1111;0,405555556;0,016666667;10;12;30;12;30;;;;;;;;;;;
26,25;0,513888889;0,011111111;10;12;50;12;30;;;;;;;;;;;
26,5278;0,519444444;0,011111111;10;12;50;8;50;;;;;;;;;;;
28,4722;0,569444444;0;10;12;30;12;50;;;;;;;;;;;
35,8333;0,713888889;0,002777778;10;12;50;12;50;;;;;;;;;;;
Matches;total;174960;;;;;;;;;;;;;;;;
828;;;;;;;;;;;;;;;;;;
