EER;FMR;FNMR;THR;GDTHR;GAngTHR;;;;;;;
31,9444;0;0,638888889;0,5;4;60;;;;;;;
32,2222;0;0,644444444;0,5;4;50;;;;;;;
32,3611;0;0,647222222;0,5;4;30;;;;;;;
32,3611;0;0,647222222;0,5;4;40;;;;;;;
32,6389;0;0,652777778;0,6;10;20;;;;;;;
32,9167;0;0,658333333;0,6;6;60;;;;;;;
33,1944;0;0,663888889;0,5;12;10;;;;;;;
33,6111;0;0,672222222;0,4;4;10;;;;;;;
33,6111;0;0,672222222;0,6;6;50;;;;;;;
33,75;0;0,675;0,5;10;10;;;;;;;
33,8889;0;0,677777778;0,6;8;20;;;;;;;
33,8889;0;0,677777778;0,6;6;40;;;;;;;
34,0278;0;0,680555556;0,6;6;30;;;;;;;
34,3056;0;0,686111111;0,5;8;10;;;;;;;
34,7222;0;0,694444444;0,5;4;20;;;;;;;
35,4167;0;0,708333333;0,5;6;10;;;;;;;
35,4167;0;0,708333333;0,6;6;20;;;;;;;
35,8333;0;0,716666667;0,6;4;60;;;;;;;
35,9722;0;0,719444444;0,6;4;50;;;;;;;
36,25;0;0,725;0,6;4;40;;;;;;;
36,6667;0;0,733333333;0,6;4;30;;;;;;;
37,0833;0;0,741666667;0,6;4;20;;;;;;;
37,2222;0;0,744444444;0,5;4;10;;;;;;;
37,5;0;0,75;0,6;10;10;;;;;;;
37,6389;0;0,752777778;0,6;12;10;;;;;;;
38,1944;0;0,763888889;0,6;8;10;;;;;;;
38,3333;0;0,766666667;0,6;6;10;;;;;;;
38,6111;0;0,772222222;0,6;4;10;;;;;;;
16,9444;0,002777778;0,336111111;0,2;6;10;;;;;;;
18,4722;0,002777778;0,366666667;0,4;12;20;;;;;;;
24,0278;0,002777778;0,477777778;0,5;10;30;;;;;;;
25;0,002777778;0,497222222;0,5;8;40;;;;;;;
25,6944;0,002777778;0,511111111;0,5;8;30;;;;;;;
26,5278;0,002777778;0,527777778;0,5;6;60;;;;;;;
26,8056;0,002777778;0,533333333;0,5;6;50;;;;;;;
27,2222;0,002777778;0,541666667;0,5;6;40;;;;;;;
28,4722;0,002777778;0,566666667;0,5;6;30;;;;;;;
20,5556;0,005555556;0,405555556;0,3;12;10;;;;;;;
24,0278;0,005555556;0,475;0,5;10;40;;;;;;;
24,7222;0,005555556;0,488888889;0,5;8;50;;;;;;;
19,0278;0,008333333;0,372222222;0,3;4;30;;;;;;;
20,5556;0,008333333;0,402777778;0,4;6;40;;;;;;;
22,9167;0,008333333;0,45;0,5;10;50;;;;;;;
23,1944;0,008333333;0,455555556;0,5;12;30;;;;;;;
24,0278;0,008333333;0,472222222;0,5;8;60;;;;;;;
17,0833;0,011111111;0,330555556;0,3;6;20;;;;;;;
19,8611;0,011111111;0,386111111;0,4;6;50;;;;;;;
21,6667;0,011111111;0,422222222;0,4;6;30;;;;;;;
21,9444;0,011111111;0,427777778;0,5;12;40;;;;;;;
18,6111;0,013888889;0,358333333;0,3;4;40;;;;;;;
19,5833;0,013888889;0,377777778;0,4;8;30;;;;;;;
20,4167;0,013888889;0,394444444;0,5;12;50;;;;;;;
22,5;0,016666667;0,433333333;0,5;10;60;;;;;;;
19,7222;0,019444444;0,375;0,4;6;60;;;;;;;
14,7222;0,022222222;0,272222222;0,2;8;10;;;;;;;
18,8889;0,022222222;0,355555556;0,4;10;30;;;;;;;
20,2778;0,022222222;0,383333333;0,5;12;60;;;;;;;
18,0556;0,027777778;0,333333333;0,3;4;50;;;;;;;
18,3333;0,027777778;0,338888889;0,4;8;40;;;;;;;
17,0833;0,030555556;0,311111111;0,4;12;30;;;;;;;
16,1111;0,036111111;0,286111111;0,3;8;20;;;;;;;
17,6389;0,036111111;0,316666667;0,3;4;60;;;;;;;
17,0833;0,038888889;0,302777778;0,3;6;30;;;;;;;
18,3333;0,038888889;0,327777778;0,4;8;50;;;;;;;
14,4444;0,041666667;0,247222222;0,2;10;10;;;;;;;
14,8611;0,044444444;0,252777778;0,3;10;20;;;;;;;
16,1111;0,047222222;0,275;0,2;4;20;;;;;;;
18,0556;0,047222222;0,313888889;0,4;10;40;;;;;;;
16,8056;0,055555556;0,280555556;0,3;6;40;;;;;;;
18,75;0,055555556;0,319444444;0,4;8;60;;;;;;;
15,4167;0,063888889;0,244444444;0,2;12;10;;;;;;;
17,0833;0,066666667;0,275;0,4;12;40;;;;;;;
18,0556;0,066666667;0,294444444;0,4;10;50;;;;;;;
15,5556;0,069444444;0,241666667;0,3;8;30;;;;;;;
15,5556;0,072222222;0,238888889;0,3;12;20;;;;;;;
17,0833;0,086111111;0,255555556;0,3;6;50;;;;;;;
18,8889;0,091666667;0,286111111;0,4;10;60;;;;;;;
17,5;0,094444444;0,255555556;0,4;12;50;;;;;;;
15,6944;0,102777778;0,211111111;0,3;10;30;;;;;;;
16,5278;0,116666667;0,213888889;0,2;6;20;;;;;;;
17,0833;0,116666667;0,225;0,3;6;60;;;;;;;
17,0833;0,119444444;0,222222222;0,2;4;30;;;;;;;
18,3333;0,130555556;0,236111111;0,4;12;60;;;;;;;
17,2222;0,133333333;0,211111111;0,3;8;40;;;;;;;
18,3333;0,147222222;0,219444444;0,1;4;10;;;;;;;
17,3611;0,15;0,197222222;0,3;12;30;;;;;;;
17,0833;0,166666667;0,175;0,2;8;20;;;;;;;
19,4444;0,177777778;0,211111111;0,2;4;40;;;;;;;
18,8889;0,197222222;0,180555556;0,3;10;40;;;;;;;
20,1389;0,211111111;0,191666667;0,3;8;50;;;;;;;
18,8889;0,227777778;0,15;0,2;10;20;;;;;;;
20,6944;0,236111111;0,177777778;0,2;6;30;;;;;;;
20,9722;0,241666667;0,177777778;0,3;8;60;;;;;;;
20,9722;0,247222222;0,172222222;0,1;6;10;;;;;;;
21,9444;0,25;0,188888889;0,2;4;50;;;;;;;
21,6667;0,269444444;0,163888889;0,3;12;40;;;;;;;
22,2222;0,275;0,169444444;0,3;10;50;;;;;;;
20,5556;0,286111111;0,125;0,2;12;20;;;;;;;
23,75;0,308333333;0,166666667;0,2;4;60;;;;;;;
22,7778;0,319444444;0,136111111;0,2;8;30;;;;;;;
23,75;0,322222222;0,152777778;0,1;8;10;;;;;;;
23,6111;0,327777778;0,144444444;0,3;10;60;;;;;;;
23,75;0,341666667;0,133333333;0,2;6;40;;;;;;;
24,4444;0,341666667;0,147222222;0,3;12;50;;;;;;;
26,1111;0,388888889;0,133333333;0,1;10;10;;;;;;;
25,8333;0,394444444;0,122222222;0,3;12;60;;;;;;;
26,6667;0,413888889;0,119444444;0,2;10;30;;;;;;;
27,0833;0,430555556;0,111111111;0,2;6;50;;;;;;;
28,1944;0,447222222;0,116666667;0,1;12;10;;;;;;;
28,1944;0,452777778;0,111111111;0,2;8;40;;;;;;;
28,3333;0,461111111;0,105555556;0,1;4;20;;;;;;;
28,1944;0,466666667;0,097222222;0,2;6;60;;;;;;;
30,4167;0,502777778;0,105555556;0,2;12;30;;;;;;;
30,8333;0,530555556;0,086111111;0,2;8;50;;;;;;;
31,8056;0,538888889;0,097222222;0,2;10;40;;;;;;;
33,6111;0,597222222;0,075;0,2;8;60;;;;;;;
34,8611;0,616666667;0,080555556;0,2;12;40;;;;;;;
35,4167;0,627777778;0,080555556;0,1;6;20;;;;;;;
35,4167;0,636111111;0,072222222;0,2;10;50;;;;;;;
36,25;0,652777778;0,072222222;0,1;4;30;;;;;;;
38,4722;0,711111111;0,058333333;0,2;12;50;;;;;;;
38,6111;0,713888889;0,058333333;0,1;8;20;;;;;;;
39,0278;0,716666667;0,063888889;0,2;10;60;;;;;;;
39,8611;0,761111111;0,036111111;0,1;4;40;;;;;;;
40,9722;0,772222222;0,047222222;0,2;12;60;;;;;;;
41,1111;0,794444444;0,027777778;0,1;10;20;;;;;;;
41,9444;0,794444444;0,044444444;0,1;6;30;;;;;;;
42,9167;0,833333333;0,025;0,1;12;20;;;;;;;
43,3333;0,838888889;0,027777778;0,1;4;50;;;;;;;
44,7222;0,863888889;0,030555556;0,1;8;30;;;;;;;
45,6944;0,888888889;0,025;0,1;6;40;;;;;;;
45,8333;0,9;0,016666667;0,1;4;60;;;;;;;
47,0833;0,916666667;0,025;0,1;10;30;;;;;;;
47,5;0,933333333;0,016666667;0,1;6;50;;;;;;;
48,0556;0,944444444;0,016666667;0,1;8;40;;;;;;;
48,75;0,966666667;0,008333333;0,1;6;60;;;;;;;
49,1667;0,966666667;0,016666667;0,1;12;30;;;;;;;
49,1667;0,972222222;0,011111111;0,1;10;40;;;;;;;
49,5833;0,980555556;0,011111111;0,1;8;50;;;;;;;
49,7222;0,988888889;0,005555556;0,1;8;60;;;;;;;
49,7222;0,991666667;0,002777778;0,1;10;50;;;;;;;
50,2778;0,991666667;0,013888889;0,1;12;40;;;;;;;
49,8611;0,994444444;0,002777778;0,1;10;60;;;;;;;
50,1389;0,997222222;0,005555556;0,1;12;50;;;;;;;
50,1389;1;0,002777778;0,1;12;60;;;;;;;
Matches;total;129600;;;;;;;;;;
1089;;;;;;;;;;;;
